func_name,qwen3-4B_ires,qwen3-8B_ires,doubao-embedding-vision-251215_ires
RPC.getProtocolProxy,0.952722693,0.930492365,0.925055072
Mopac7Writer.write,0.882332558,0.900613085,0.789578171
IonizationPotentialTool.getDTBondF,0.976710013,0.988031395,0.963769332
ArabicShaping.shape,0.868113009,0.875593295,0.796207234
spectralnorm.MultiplyAv,0.8330516,0.874382461,0.81563303
RotatedLatLon.latLonToProj,0.974460418,0.962728946,0.939615107
QuadTo.points,0.737406261,0.733432236,0.716081719
JoinOperationFactory.create,0.981490214,0.98272114,0.937213151
DateUtil.beginOfWeek,0.996471626,0.992153316,0.988930484
ClusterManagerAvailabilityChecker.getPJTClient,0.940900792,0.89372108,0.933495785
CmsDetailPageTable.copy,0.79667717,0.84915498,0.712800908
OptionsCertificatePanel.getPanelCertificate,0.855345013,0.879407226,0.645499325
SemanticPredicates.isFollowingArgumentsOrClosure,0.787590325,0.793733347,0.7141973
VelocityTemplate.loadEncoding,0.892328283,0.908409143,0.875319279
Aggregation.addDatasetScan,0.74053877,0.732568994,0.650086319
CmsContainerpageController.circleContainerEditLayers,0.773705242,0.744109154,0.57682278
MoSSOutputFormat.matches,0.915345987,0.898705959,0.749761476
NonFlatRStarTree.bulkLoad,0.888938039,0.938610884,0.853860006
Int2ObjectHashMap.computeIfAbsent,0.795834699,0.887944124,0.697427392
RectangleArranger.get,0.957310655,0.949708445,0.885211198
BytecodeInterface8.objectArraySet,0.957222234,0.960977055,0.868225595
LongValueArray.compareTo,0.999896371,1,0.998070319
Word07Writer.flush,0.860289567,0.840172801,0.722827671
BeanTable.getToolTipText,0.865600777,0.895139325,0.845576996
MapRFileSystem.getCLDBLocations,0.887291127,0.927506348,0.881405918
RuntimeUtil.getResultLines,0.996623508,0.995257662,0.991631573
GlobalizationPreferences.setTimeZone,0.999853495,1,1
FileCache.getInfo,0.969348097,0.97647421,0.956311833
AbstractQueryCacheEndToEndConstructor.createUnderlyingQueryCache,0.824101665,0.852656064,0.743159219
PROCLUS.evaluateClusters,0.889138334,0.899984049,0.771308734
CmsADEConfigData.internalGetFunctionReferences,0.918603651,0.914625121,0.774052866
CachingGroovyEngine.eval,0.848060212,0.916277084,0.775853448
DFSClient.methodBasedSaveNamespace,0.933486866,0.893618606,0.913339535
NetcdfDataset.enhance,0.926691723,0.905112571,0.879012263
GroovyClassLoader.isSourceNewer,0.866267831,0.863807617,0.785636113
Evaluation.falseNegativeRate,0.961270174,0.963386016,0.921592313
BitsUtil.cardinality,0.964628221,0.96233126,0.918874298
ColorLab.srgbToLab,0.89560816,0.864807019,0.750247463
Stylesheet.getImport,0.904316789,0.890487436,0.818971815
JavacParser.enumBody,0.891290087,0.898642792,0.869636267
AbstractDatabaseConnection.invokeStreamFilters,0.850469711,0.874253752,0.730220882
ZipUtil.getZipOutputStream,0.988666251,0.971125792,0.933767654
RepresentativeUncertainClustering.run,0.795115209,0.763301754,0.676776412
X509CRLSelector.cloneAndCheckIssuerNames,0.693791772,0.748699417,0.590818893
ConvolutionUtils.cnn2dMaskReduction,0.946820466,0.917823821,0.854448684
DetailView.refresh,0.794634841,0.780547224,0.612310323
BeanCopier.valueProviderToBean,0.89364849,0.89831144,0.85659301
DDS.checkSemantics,0.87597635,0.928230842,0.877078267
QrCodeDecoderImage.computeBoundingBox,0.922768075,0.906662635,0.854264813
StandardScaler.transform,0.78166891,0.792410471,0.655232769
CmsStringUtil.getPathComponents,0.854070681,0.827794616,0.753089465
DragableArea.disableStart,0.999913808,0.999813157,0.998835827
FastDatePrinter.parsePattern,0.730018618,0.758876078,0.602361296
Broadcast.max,0.999873938,1,0.999272947
FileSystem.globPathsLevel,0.911282971,0.904926161,0.817820827
AlertAddDialog.getBtnCancel,0.926305918,0.961300601,0.935844691
SchedulerForType.matchNodeForSession,0.842144552,0.847582904,0.828122702
CmsDefaultXmlContentHandler.addCheckRule,0.778280714,0.806350973,0.729332131
ProxyThread.isProxyAddress,0.796275026,0.801394638,0.711754558
CASH.initHeap,0.808906813,0.83286488,0.737628784
BaseStatusStorage.getState,0.988398148,0.977121333,0.972144219
ClassWriter.writeFlagAttrs,0.999881095,0.999916519,0.99925306
GempakGridServiceProvider.initTables,0.981589752,0.984040954,0.964233677
IPAddressUtil.textToNumericFormatV4,0.957179039,0.945806374,0.826211924
CmsRemovedElementDeletionDialog.getDialogButtons,0.801633782,0.820366905,0.789925604
HttpMethodDirector.isAuthenticationNeeded,0.866953395,0.897874414,0.778759005
DescribePointBinaryCompare.process,0.914939115,0.914103359,0.874052246
JavacProcessingEnvironment.doProcessing,0.788422276,0.865785566,0.786143422
ICUResourceBundle.getAliasedResource,0.829264804,0.860698867,0.736686333
FreeVarCollector.addFreeVar,0.845637654,0.902697422,0.847479301
SameDiff.addOutgoingFor,0.813127905,0.871313761,0.724476599
NodeMap.remove,0.989196218,0.987369396,0.963578428
TableExportAction.getRowCells,0.950219785,0.941554148,0.91228565
NeuralNetConfiguration.fromYaml,0.983259625,0.964848047,0.969413139
MultipartRequestInputStream.skipToBoundary,0.839959197,0.832618254,0.781078204
NumberUtil.parseInt,0.998246577,0.998582086,0.992946144
CmsDisplayResource.getHistoricalResourceContent,0.896117016,0.918262845,0.81336632
Polarizability.getKJPolarizabilityFactor,0.894457063,0.898392158,0.818130783
PassiveScannerList.getScanner,0.98162379,0.978395556,0.963035974
ClassNode.getDeclaredConstructor,0.952208989,0.983922754,0.971590671
CmsUserQueryBuilder.getSortExpression,0.911180406,0.883289424,0.8164839
DefaultAddressPicker.skipInterface,0.969128,0.958023585,0.895994559
PruneStructureFromSceneProjective.pruneObservationsByErrorRank,0.927432881,0.946509058,0.886825559
CmsAjaxLinkGallery.buildJsonItemSpecificPart,0.843182576,0.881751612,0.867081484
BlockInlineChecksumReader.getGenStampAndChecksumFromInlineChecksumFile,0.905777101,0.914866229,0.819895414
AnnotationTypeRequiredMemberWriterImpl.addNavDetailLink,0.971524311,0.969817342,0.966476137
BlurImageOps.median,0.926492986,0.924483982,0.856176465
Security.getAlgorithmProperty,0.863617312,0.859443309,0.745017277
Node.breadthFirst,0.999934251,0.999954573,0.998582492
ConnectionMatrix.getMatrix,0.947702698,0.966656115,0.874083337
CompileStack.getNamedBreakLabel,0.901303281,0.842038786,0.802447242
HarFileSystem.listStatus,0.898484327,0.924503403,0.844857354
A_CmsUploadDialog.addClickHandlerToCheckBox,0.939061022,0.935797644,0.875870585
PolicyInfo.getSrcPathExpanded,0.828612172,0.83104222,0.692026056
TypeExtractionUtils.checkAndExtractLambda,0.960079668,0.957290882,0.856309213
ProjectiveInitializeAllCommon.initializeProjective3,0.888525606,0.900144603,0.740495601
ZooKeeperUtils.createLeaderElectionService,0.96424822,0.953092697,0.931959481
StaticTypeCheckingVisitor.adjustData,0.87082626,0.869678413,0.723439669
ClientPartitionServiceImpl.processPartitionResponse,0.809320971,0.835531301,0.681135819
AbstractMap.putAll,0.714724349,0.666186432,0.749695523
Sudoku.main,0.913319657,0.9086986,0.832038692
HarFileSystem.fixBlockLocations,0.920017512,0.92271397,0.80731511
Handover.produce,0.765444917,0.873653915,0.766655163
DataStream.printToErr,0.999919557,0.999869975,0.995789598
CmsPreviewService.readResourceFromCurrentOrRootSite,0.95901294,0.9337706,0.929315896
DoStuffFromPairwiseGraph.findCommonTracks,0.758696268,0.848776683,0.740594253
CmsExtractionResultCache.cleanCache,0.893794605,0.868955383,0.696707689
ErfcStddevWeight.getWeight,0.913708553,0.949825628,0.912131412
ClassGenericsUtil.instantiateGenerics,0.842962053,0.851462381,0.741239579
ArrayUtils.copyWithoutNulls,0.854505977,0.898495319,0.803386391
RestApiFilter.getEndpointGroup,0.896245284,0.905955151,0.769402558
LightWeightHashSet.clear,0.955431022,0.964841588,0.921643708
NetUtil.getNetworkInterfaces,0.889119679,0.896509607,0.851403892
StringUtils.byteToHexString,0.90088788,0.918217413,0.87859418
IOUtils.cleanup,0.975807951,0.952405505,0.931925927
CatGenConfigMetadataFactory.createDatasetSourceElement,0.95332551,0.955627004,0.948480892
ProjectionImpl.projToLatLon,0.892472934,0.882272703,0.840312203
ClientBwListConfigHandler.handleConfig,0.900036289,0.89661908,0.789396708
GraphLoader.loadUndirectedGraphEdgeListFile,0.957088595,0.935550354,0.930998005
ResultPartition.addBufferConsumer,0.905850262,0.896078752,0.817744443
Nc4Cursor.getOffset,0.964330377,0.967067317,0.899122143
DFSInputStream.readFullyScatterGather,0.812889136,0.768417835,0.798604846
MkCoPDirectoryEntry.writeExternal,0.999877106,0.999920218,0.997642462
DuplicatingCheckpointOutputStream.closeAndGetSecondaryHandle,0.889058442,0.872967552,0.842826261
MathUtils.vectorLength,0.909993896,0.930182268,0.824396758
JavaTokenizer.lexError,0.875790089,0.870839413,0.791352659
DocumentImpl.getUserDataMapForRead,0.993348031,0.991248876,0.986357135
FileReaderSource.getReader,0.508536517,0.47840178,0.452742136
A_CmsImportExportUserDialog.init,0.78617848,0.784616566,0.790933159
SerializationUtil.writeCollection,0.999894349,0.999898794,0.999252794
SocketOutputStream.transferToFully,0.818842313,0.803116023,0.738840653
ParosTableParam.insert,0.873973433,0.871395531,0.803952291
FileUtil.del,0.960835071,0.912518468,0.913412762
Balancer.waitForMoveCompletion,0.772068347,0.759380808,0.645492672
QrCodeDecoderBits.checkPaddingBytes,0.85504374,0.843553623,0.7577623
ConfigSiftScaleSpace.createPaper,0.961089832,0.974460118,0.948307089
ApiUtils.getContextByName,0.937801146,0.937684702,0.877691017
PackageDocImpl.documentation,0.903916666,0.882763879,0.865177295
LinkFactory.getLink,0.921904154,0.929590576,0.879458019
AddOn.canRunInJavaVersion,0.810451078,0.882701077,0.816548953
NioGroovyMethods.deleteDir,0.980004445,0.985071632,0.946651361
Net.inet4AsInt,0.899308268,0.890793792,0.82453419
DescriptorDistance.correlation,0.99866362,0.998935676,0.994701063
CoronaConf.getPoolInfo,0.870612542,0.919337049,0.791401364
CmsPublishRelationFinder.removeNestedItemsFromTopLevel,0.952307757,0.940668412,0.887957533
CmsVfsConfiguration.addFileTranslation,0.999801029,0.999867582,0.999356506
SqlValidatorImpl.validateGroupByItem,0.969274596,0.978288338,0.956158041
ElementKindVisitor6.visitPackage,0.987595895,0.980285331,0.977247268
MongoDS.buildMongoClientOptions,0.896195069,0.912557687,0.846636744
DefaultGroovyMethods.times,0.824698832,0.803644991,0.759259135
JavacParser.typeArgument,0.948612609,0.962118964,0.870226852
AbstractContainerCollector.destroy,0.924784773,0.933636501,0.895015872
ImplPyramidOps.scaleImageUp,0.948626286,0.922233041,0.850247624
JDBCAppendTableSinkBuilder.build,0.863515425,0.887821437,0.794613922
ConvolutionUtils.cnn1dMaskReduction,0.88761041,0.856412872,0.781594912
WindowConverter.asExampleMatrix,0.926482958,0.881721568,0.853161512
SplitNumberVectorFilter.getInputTypeRestriction,0.880005738,0.837473808,0.830104714
CDKOWLReader.read,0.722079072,0.826407837,0.692589865
BondPartialSigmaChargeDescriptor.getParameterType,0.99991465,0.999882879,0.99897744
AccumulatorHelper.mergeInto,0.910966476,0.916639473,0.838571493
SqlUtil.clobToStr,0.949588956,0.972585094,0.934585064
BindableASTTransformation.addPropertyChangeSupport,0.917648555,0.889229359,0.811035214
KerasSpatialDropout.getOutputType,0.999890306,0.999904172,0.998183951
AbstractServerBase.shutdownServer,0.918384065,0.911625553,0.793653984
PortFile.waitForValidValues,0.833668315,0.862951902,0.814901362
QueryCapability.appendErrorMessage,0.821000317,0.862457492,0.701723217
EvaluateSimplifiedSilhouette.centroids,0.953975,0.96026457,0.917772808
ProteinPocketFinder.readBioPolymer,0.911986049,0.930478963,0.847856585
CDKMCS.queryAdjacency,0.982010787,0.979115548,0.945432315
JavaScriptScanner.htmlAttrs,0.920202223,0.936003026,0.897166463
DocEnv.getAnnotationTypeElementDoc,0.999846816,0.999891448,0.998895896
IO.readContents,0.999826575,0.99989414,0.998639483
CDKMCS.getMaximum,0.834937512,0.866438739,0.813369502
OutputProperties.getQNameProperty,0.989639223,0.986463133,0.986292326
BlockPlacementPolicyConfigurable.chooseRemoteRack,0.924861086,0.953890374,0.911589053
CmsModuleConfiguration.initializeFinished,0.78688911,0.792273846,0.850153358
RandomAccessFile.read,0.940748372,0.906138314,0.917776554
ClientConfig.findFlakeIdGeneratorConfig,0.961329153,0.958232085,0.911160961
DapUtil.isWhole,0.962614672,0.979277521,0.953611357
MultiBorder.update,0.651424872,0.765992783,0.65701103
AveragePrecisionAtK.run,0.905610135,0.891185248,0.820849509
CmsDriverManager.addSubResources,0.902067783,0.916389792,0.903618449
OperationExpressionsUtils.extractAggregationsAndProperties,0.953383386,0.94257786,0.902753757
BitsUtil.invgrayI,0.87417105,0.869653361,0.767331564
SquareBase_to_FiducialDetector.getCenter,0.805317376,0.802010459,0.654164125
PairwiseImageGraph.findCameraMotions,0.983713935,0.956538263,0.961672551
CollUtil.newBlockingQueue,0.921213331,0.932438694,0.86019214
HttpHeader.parse,0.751302832,0.822158524,0.727621153
CollUtil.removeEmpty,0.999902441,0.999922885,0.997995701
BeanTable.fireBeanDataChanged,0.907102769,0.890069306,0.83569145
ClassLoaderUtil.loadClass,0.878866658,0.898889901,0.790604858
Evaluation.recall,0.992045668,0.991872374,0.980757866
DefaultGroovyMethods.downto,0.936697441,0.929713384,0.923010042
UCaseProps.isFollowedByMoreAbove,0.871226815,0.879641055,0.827742598
SIS.info,0.796622839,0.779764823,0.62817647
CmsDataViewParams.createViewInstance,0.891192778,0.935097422,0.931869441
BidiWriter.doWriteForward,0.90384154,0.942523121,0.830288672
CompilerConfiguration.isIndyEnabled,0.877203452,0.92237994,0.935515515
BioPolymer.getMonomerCount,0.827539303,0.648905123,0.592643511
Main.doJarFile,0.928530388,0.907218983,0.853907001
AddOn.setLoadedAscanrules,0.999875454,0.99993211,0.999268854
SameDiff.initializeTraining,0.873788125,0.896828574,0.720208506
CmsResourceTypeStatResultList.addResult,0.802354609,0.811833319,0.591296576
SourceText.getNormalizedColumn,0.912341606,0.891768737,0.89810793
GradientToEdgeFeatures.nonMaxSuppressionCrude4,0.996006415,0.995226375,0.991085998
YarnHighAvailabilityServices.forYarnTaskManager,0.94380963,0.973162881,0.912520294
VTimeZone.writeZonePropsByDOW_GEQ_DOM_sub,0.88217585,0.867159274,0.748671921
SqlTableContext.deleteAllDataForContext,0.994586034,0.997556178,0.991023047
DefaultGroovyStaticMethods.sleepImpl,0.89256179,0.884945316,0.770439175
CmsXmlEntityResolver.initialize,0.807303579,0.857965974,0.814631017
Groovyc.setClasspath,0.999838704,0.999888179,0.999304867
StreamHandler.isLoggable,0.827094557,0.876166708,0.843543527
DFSUtil.byteArray2String,0.908212898,0.921283393,0.819019574
NCdumpW.print,0.857011986,0.868300986,0.743938204
BookKeeperJournalMetadataManager.verifyEditLogLedgerMetadata,0.840398799,0.891246793,0.844709612
DapController.senderror,0.84330809,0.812858816,0.720752684
PackageDocImpl.errors,0.999837234,0.999926163,0.998655698
SM2Engine.xor,0.865249996,0.918376165,0.855844371
CounterMap.totalSize,0.913025062,0.948041198,0.845270977
ClassUseWriter.addClassList,0.814008202,0.788883798,0.740833405
JavacTaskImpl.handleFlowResults,0.922489502,0.932417384,0.872265132
BaseShapeInfoProvider.createShapeInformation,0.996785642,0.996089223,0.988527699
Text.charAt,0.824373129,0.912776315,0.847728549
JarHandlerUtils.tokenizeArguments,0.95641336,0.953580971,0.926183438
WorkbenchPanel.createSelectPanelsSplit,0.935802093,0.923105055,0.832450122
Util.normalizeDriveLetter,0.812902687,0.843725467,0.807591731
ClientStateListener.awaitDisconnected,0.978118628,0.978530778,0.970322259
BenchmarkDataSetIterator.next,0.856061548,0.899395915,0.851958388
PreJava2GroovyConverter.visitJavaArrayInit,0.799633353,0.815211307,0.691908108
CmsLinkSelector.setInternal,0.882995284,0.910530332,0.823042586
Mean.newArray,0.989743248,0.997834868,0.994972296
CachedSAMClass.coerceToSAM,0.81479895,0.841031264,0.739867868
AbstractUdfOperator.setBroadcastVariable,0.89216717,0.929710112,0.903907587
JournalSet.checkJournals,0.924542601,0.928500619,0.847396573
GroupedMap.containsValue,0.999840791,1,0.995951245
PojoSerializer.getRegisteredSubclassesFromExecutionConfig,0.944012008,0.932753308,0.918154766
SessionNotificationCtx.write,0.977472621,0.974427847,0.945502684
FactoryKernel.table1D_F32,0.982935575,0.964391082,0.949644668
GammaDistribution.gammaQuantileNewtonRefinement,0.917413274,0.949307062,0.836929508
URLImpl.isValidProtocol,0.978281979,0.97237079,0.941080352
Snowflake.nextId,0.851551525,0.796732803,0.846033188
MessageWriter.scheduleWrite,0.693069069,0.731725876,0.645265889
ChemFileManipulator.getAllChemModels,0.978605312,0.968510418,0.961428167
GempakSoundingIOSP.fillNCFile,0.931809781,0.823827805,0.771260087
CollUtil.distinct,0.922008799,0.930566211,0.911268659
QrPose3DUtils.setLensDistortion,0.973566588,0.984650477,0.955033355
DDS.resolveAlias,0.93460371,0.930586366,0.815840476
AtomContainer.getBond,0.999892935,0.999909058,0.999008229
CsvParser.nextRow,0.923087348,0.878240797,0.823895483
ClassReader.readTypeParams,0.775130448,0.791475483,0.782774565
SLINK.step2primitive,0.924105881,0.905911032,0.842289239
ProgramElementDocImpl.modifiers,0.981146162,0.970363516,0.944856242
ImageSelectorAndSaver.process,0.886660761,0.907063298,0.805143814
ClassUtil.isBasicType,0.972072139,0.964280926,0.972521912
CmsGalleryController.removeGalleryParam,0.990996901,0.992680743,0.984274605
FlinkAggregateExpandDistinctAggregatesRule.convertMonopole,0.859241093,0.894234606,0.79477372
TimeZoneNamesImpl.getExemplarLocationName,0.961256847,0.961787298,0.933516447
ScanProgressActionIcon.getSkipText,0.803774912,0.813185408,0.789191789
ExcelWriter.writeCellValue,0.977985284,0.965960952,0.952813775
LocalDateTime.format,0.999850941,0.999894215,0.999199486
BeanUtil.getBeanDesc,0.98970031,0.989102186,0.975121221
CmsJspContentAccessValueWrapper.getIsEmptyOrWhitespaceOnly,0.976494501,0.989004649,0.982089241
TrifocalTransfer.transfer_1_to_2,0.966211091,0.964025731,0.964182741
OptionsParamCheckForUpdates.setCheckOnStart,0.902839886,0.84655307,0.805686934
NioThread.rebuildSelector,0.87335834,0.910159271,0.775525539
Broker.retrieveSharedQueue,0.799017122,0.880974911,0.776103052
IOGroovyMethods.withStream,0.999920866,0.999880878,0.998937186
FileCacheARC.showTracking,0.82465618,0.857389019,0.752949197
OnnxGraphMapper.initFunctionFromProperties,0.891184443,0.905821614,0.857547392
CrfLibrary.initCRFModel,0.9380284,0.889786099,0.890557762
DefaultGroovyMethods.eachWithIndex,0.877635136,0.874743059,0.796666615
Simple1DOFCamera.setRotationZ,0.948549098,0.972589285,0.928713969
ExceptionUtil.peel,0.864507592,0.852826927,0.744527442
Jason2Convention.getAxisType,0.940620521,0.942792199,0.86309732
Inspector.getClassProps,0.858574666,0.840628324,0.686882881
CASH.runDerivator,0.823901049,0.804876755,0.7244658
CmsSecurityManager.getManageableResources,0.957199459,0.956005857,0.89107193
KeyStore.getInstance,0.994225788,0.993298568,0.982958771
GridCoordSys.findXYindexFromCoord,0.92589492,0.90418302,0.907069498
PortableNavigatorContext.initFinalPositionAndOffset,0.927087288,0.921147078,0.869849044
ChiDistribution.pdf,0.949877749,0.949844983,0.89357853
DateFormatter.dateOnlyFormat,0.999787533,0.999909747,1
ThrowsTaglet.inheritThrowsDocumentation,0.947090015,0.959578865,0.891255505
VideoDisplayActivity.hideProgressDialog,0.88958443,0.88912992,0.810270116
TreeScanner.visitLambdaExpression,0.999920766,0.99990671,0.998704861
BitsUtil.invertI,0.990536802,0.99391433,0.993582036
ExampleStereoTwoViewsOneCamera.estimateCameraMotion,0.891729408,0.910611969,0.822932786
SecondaryNameNode.main,0.853582222,0.865604466,0.826818518
DapDSR.generate,0.779123053,0.881952205,0.77964855
Dl4jReflection.set,0.905421593,0.881943473,0.836157005
AbstractJoiner.sendSplitBrainJoinMessage,0.888130863,0.880045674,0.843726375
ClassInfo.getMetaClass,0.85295127,0.819729885,0.696273103
GroovyRunnerRegistry.getMap,0.963941558,0.966899709,0.914547333
BinaryString.splitByWholeSeparatorPreserveAllTokens,0.925539015,0.919732767,0.869645346
DistRaid.setup,0.77840611,0.792103853,0.582373424
IterUtil.join,0.999828728,0.999886575,0.998748083
EnhanceImageOps.equalizeLocal,0.763320541,0.845561918,0.78190792
RatioCullOperator.initializeInstance,0.975189585,0.963931958,0.942158271
TranslationUtil.retainResult,0.852544745,0.823859434,0.796058899
AbstractBulkSplit.chooseBulkSplitPoint,0.775751129,0.790401299,0.721746748
CRFppTxtModel.loadModel,0.812310798,0.811144008,0.694096103
SortedMapWritable.write,0.788968095,0.860603973,0.75673626
EnsureUniqueAssociation.process,0.877778239,0.885399255,0.753823872
CmsMultiSelectWidget.generateValue,0.966572216,0.970756806,0.957448689
ParameterTool.getInt,0.999810791,1,1
PortableNavigatorContext.advanceContextToGivenFrame,0.848226962,0.820325463,0.747667576
SqlTableTag.insert,0.987543723,0.98383043,0.96887216
ElemNumber.getCountMatchPattern,0.885409562,0.918777672,0.83895198
DatasetScanConfigBuilder.readDatasetScanNamer,0.965560094,0.966771417,0.937125069
SkipBadRecords.getSkipOutputPath,0.905688286,0.898738836,0.813659411
Preconditions.checkNotInstanceOf,0.999870978,0.999935093,0.998898299
ClassHelper.make,0.918983396,0.882353772,0.811658168
JobControl.addJob,0.863516639,0.880989794,0.718642579
StylesheetRoot.getVariableOrParamComposed,0.892046215,0.870338149,0.836081181
GroovyEngine.initialize,0.956099717,0.973060845,0.928757807
DateIntervalFormat.getInstance,0.940689052,0.889546606,0.875178178
NearCacheConfig.setEvictionPolicy,0.894466025,0.920025271,0.81176474
CompileStack.init,0.789916056,0.825643874,0.773202409
ConstantsSummaryWriterImpl.addConstantMember,0.943854622,0.934234843,0.929359343
ApiUtils.getAuthority,0.830758564,0.863822687,0.684744764
StringUtil.lowerCaseFirstChar,0.941891211,0.971613802,0.940772688
LongHashSet.difference,0.992293669,0.991650801,0.960128874
StereoTool.allCoplanar,0.909640918,0.929068632,0.797826475
GroovyScriptEngine.loadScriptByName,0.814304175,0.784942103,0.687445018
ExampleVideoMosaic.nearBorder,0.895975529,0.925304615,0.837326593
JavacState.getJavaSuffixRule,0.846214278,0.891976893,0.836311042
DoubleArrayTrie.matchTail,0.889441363,0.919084792,0.833356205
OnDiskArray.close,0.865083741,0.823181281,0.73442396
BasicAtomGenerator.getAtomColor,0.934917942,0.933799371,0.872204005
SegmentsStylingPolicy.deselectSegment,0.967264913,0.931052351,0.917494432
Gen.callMethod,0.860346248,0.87858105,0.805604769
BitSetBloomFilter.createHashes,0.886102644,0.887117129,0.808642103
MergePolicyValidator.checkMergePolicy,0.846240797,0.862042023,0.855874545
BaseTransport.forwardToParameterServer,0.85445099,0.876753106,0.813744307
SortedMapWritable.readFields,0.834233857,0.88904507,0.766366349
ComparatorChain.compare,0.905667241,0.912238797,0.813173652
GridDatasetInfo.makeGridForm,0.914528859,0.905149732,0.85094602
HttpRequest.appendPart,0.978815381,0.981008314,0.960979816
DArray.squeeze,0.862537918,0.857708072,0.755875894
JShellTool.nonEmptyStream,0.892202397,0.881511343,0.757087811
SDLoss.sparseSoftmaxCrossEntropy,0.966664955,0.980818818,0.916143318
AllClassesFrameWriter.addAllClasses,0.757940651,0.819864064,0.758274077
CudaZeroHandler.free,0.840834591,0.850654593,0.787747839
AbstractExecutableMemberWriter.getErasureAnchor,0.806053692,0.801779107,0.731957662
Entity.getRowId,0.973734553,0.949022309,0.916117208
Utility.RLEStringToByteArray,0.910428934,0.879236202,0.857722827
RuleCharacterIterator.getPos,0.948423669,0.92369976,0.884652386
TypeExtractor.materializeTypeVariable,0.917379475,0.903639407,0.811427392
HttpSessionsSite.processHttpRequestMessage,0.912156477,0.885890751,0.847912722
ZooKeeperHaServices.close,0.9464359,0.930926875,0.879162412
AstBuilder.configureScriptClassNode,0.897190054,0.888895539,0.827409437
DataTypeUtil.setDTypeForContext,0.889050713,0.902129269,0.855826695
ScriptBytecodeAdapter.setPropertyOnSuper,0.965110903,0.974214917,0.949702248
CloneInlineImages.inlineExternal,0.859464335,0.845834689,0.788746998
JsonObject.getBoolean,0.999848794,0.999891575,0.998704693
ByteArrayUtil.writeUnsignedVarintLong,0.985187974,0.988282016,0.983288405
TaskManagerConfiguration.fromConfiguration,0.904892866,0.92051913,0.862902643
EagerTaskInitializationListener.resortInitQueue,0.959521921,0.962980889,0.873502285
SVMLightRecordWriter.write,0.804041626,0.811630206,0.71038467
AdjustHomographyMatrix.findScaleH,0.954906706,0.951320347,0.860131025
ExecutableMemberDocImpl.receiverType,0.856629276,0.837869279,0.812290592
CmsSitemapController.getInheritedPropertyObject,0.933473193,0.939029931,0.905833023
BinaryString.trim,0.842685968,0.833830904,0.84496305
VoidParameterServer.init,0.840448599,0.856204215,0.716149375
ClusterHeartbeatManager.sendHeartbeat,0.901482661,0.931049582,0.880257851
NativeIDN.encode,0.926926337,0.949813638,0.916373296
DateIntervalInfo.getIntervalPattern,0.92434529,0.936918952,0.878534445
CmsListManager.resetContentLocale,0.832813865,0.830707336,0.758626507
StylesheetHandler.getStylesheetRoot,0.813531464,0.830579899,0.704905196
MkAppLeafEntry.readExternal,0.957086683,0.959715645,0.882664189
ArrayUtil.containsAny,0.891191558,0.929180865,0.850382535
StampedCommonCache.doWithWriteLock,0.999916103,1,0.99917421
ArrayUtil.join,0.84996412,0.830200072,0.815036007
Dict.toBeanIgnoreCase,0.96435267,0.968820401,0.935059878
MaterializeKNNAndRKNNPreprocessor.materializeKNNAndRKNNs,0.909155297,0.922832108,0.829523461
APolDescriptor.calculate,0.979533777,0.976945589,0.945381382
HttpHeader.hasContentType,0.93857694,0.896897757,0.855303442
OutputTabPanel.checkDependencies,0.969315115,0.982244127,0.938861165
RaftNodeImpl.applyLogEntry,0.783250673,0.8481923,0.724843958
Planar.getBand,0.970204111,0.975063768,0.916955131
QrCodeUtil.generatePng,0.941966278,0.946667871,0.879364955
CmsMacroResolverDialog.getLocalizedBundle,0.844049182,0.837670948,0.778468068
IntrinsicNearestNeighborAffinityMatrixBuilder.computePij,0.885416426,0.894746274,0.807923346
GroovyScriptEngine.main,0.914772671,0.908827439,0.944630154
PerspectiveOps.estimatePinhole,0.973477997,0.96568463,0.935046648
BlockReaderAccelerator.readAll,0.725854347,0.725893231,0.621069881
JobTracker.updateTaskTrackerStatus,0.919168318,0.935291566,0.819124513
ZipOutputStream.write,0.94500549,0.942038572,0.888111686
CudaZeroHandler.init,0.852176857,0.855824882,0.812282803
SAX2RTFDTM.startDocument,0.903378894,0.858246034,0.767291747
RectangleArranger.logSizes,0.851336608,0.894195284,0.830185162
MultiViewOps.rectifyHToAbsoluteQuadratic,0.837620927,0.842836615,0.691615278
Bits.xorSet,0.968295556,0.982751503,0.962913957
Partition.setAsPermutation,0.958661493,0.964405679,0.913865216
ApproximationLine.readExternal,0.999899699,0.999925572,0.997676686
SimpleDateFormat.readObject,0.932083775,0.948751731,0.841486998
HttpSessionsSite.removeHttpSession,0.831810662,0.781521511,0.782277539
Assert.isAssignable,0.996927628,0.996659684,0.994427136
IOUtil.touch,0.880773847,0.86050054,0.821299934
JobInProgress.retireReduce,0.993702269,0.996331135,0.992479707
CompositeRecordReader.close,0.841090441,0.872570517,0.822482127
ReactionEngine.initiateParameterMap2,0.907062713,0.892016088,0.79786736
FactoryKernelGaussian.gaussian,0.936833394,0.930385011,0.806218373
KerasBatchNormalization.setWeights,0.949633097,0.906878998,0.864398037
XSplitter.generateSplitSorting,0.933571854,0.953530156,0.895232494
ProxyRegistry.getOrCreateProxyFuture,0.950013982,0.946873043,0.883973566
