func_name,sample_id,qwen3-4B_ires,qwen3-8B_ires,doubao-embedding-vision-251215_ires
SignatureSpi.engineUpdate,2672,0.841219046310689,0.8766404833633572,0.8022395221843088
Resolve.findInheritedMemberType,2666,0.9357343350422033,0.9492399301361308,0.8977957270441426
MessageSerializer.deserializeRequestFailure,2654,0.9954974993125791,0.9926604749810609,0.9886805367320071
ExtensionPopupMenu.dismissed,2675,0.989088096637765,0.9909271791002485,0.9791620328224758
VariableScopeVisitor.visitBlockStatement,2688,0.9701839711359794,0.9705282660213201,0.953265213429832
MSTSplit.omitEdge,2655,0.8148253137015055,0.9271010197519837,0.8360155417695744
DocCommentParser.reference,2600,0.808785702851904,0.8228383397948226,0.806318836852127
EvaluateSquaredErrors.evaluateClustering,2556,0.8686765881236586,0.8515325336091172,0.8021369950119589
RestClusterClient.getJobDetails,2691,0.9236989405927807,0.9029231429161269,0.8945624250517857
I18N.setLocale,2687,0.7724666161412711,0.8457966402955105,0.6733296579915946
TreeNode.findTreeNode,2669,0.9727757458097469,0.9814889551216766,0.9584841407573277
ChemFile.addChemSequence,2678,0.9749907533846855,0.9700015341028579,0.9338967257948053
SDBaseOps.gather,2652,0.9998548200332162,1.0,0.9987587470572061
Variable.isCaching,2707,0.8734548973499995,0.8813849582871404,0.7626058555388461
EllipsesIntoClusters.init,2677,0.9212070098006536,0.940816956522603,0.7843589933317565
RingbufferMergeData.add,2701,0.7910296619778672,0.839392549137924,0.7584399891343241
ClassReader.getLong,2663,0.9999056450627374,0.9998939128792581,0.9989780012444691
StylesheetRoot.recomposeAttributeSets,2661,0.8469903561618791,0.9113607184853031,0.797620749714888
PluginPassiveScanner.setDefaultAlertThreshold,2685,0.9726460314249128,0.9585455096927206,0.9121841523806322
ClientConfig.setLabels,2686,0.9998987581632611,0.9998804469475386,0.9978582391394771
Counters.findCounter,2694,0.8616555439741717,0.8821652822154462,0.8470732800422031
Messages.get,2718,0.8985582886535624,0.8834738256021392,0.8390981111290622
BinarySerde.doByteBufferPutUnCompressed,2698,0.8407991376822969,0.9000202690433214,0.85885985322255
DebugReactionSet.removeReaction,2664,0.9747656544703055,0.9541315086013532,0.9137222228906834
HashUtil.tianlHash,2315,0.8914325665273978,0.9138610401418986,0.7232082750320137
TransformProcessSequenceRecordReader.nextRecord,2720,0.9320653562650609,0.8820168833976244,0.7633446238507443
GeometryTools.getBondLengthAverage3D,2502,0.9752118644644756,0.9853142967583093,0.9607759086666209
ConvolveImageMean.vertical,2681,0.9466476406746945,0.9541733237610511,0.9175104422834771
Sql.withBatch,2522,0.8963673711952417,0.8942095855622615,0.7945265255366057
OperandStack.swap,2676,0.8834990518587897,0.9205532951316374,0.8711451449364143
AbstractMTree.insert,2673,0.8414177256346014,0.8550428208738715,0.7205461435842575
Broadcast.rsub,2679,0.9350396879467082,0.9400898518211173,0.8849411960554403
WKTParser.eatParameter,2671,0.9796350920255078,0.9808856531943521,0.9676314742796978
StaticTypeCheckingVisitor.checkGroovyStyleConstructor,2660,0.8607020117221057,0.882489564517645,0.7694873685575262
RegularCyclicVertexSearch.buildVertexColor,2659,0.8994401528953267,0.8222595446390503,0.7964253721270537
KvStateRegistry.registerListener,2665,0.9580604479814914,0.9549042213418848,0.8923685847654186
MainMenuBar.getMenuImport,2705,0.978230230650518,0.9776607438614247,0.9676989605947973
PopupMenuItemHttpMessageContainer.getInvoker,2658,0.9270896470349843,0.9159636735622715,0.8381390153784636
MoleculeSetRenderer.calculateDiagramBounds,2646,0.9108889730163914,0.885463865020873,0.8655907117897819
NDArrayIndex.indexesFor,2710,0.9722533080134689,0.9695174017195768,0.9355124705657928
OptionsCheckForUpdatesPanel.initialize,2714,0.9819962126486309,0.9727806993956988,0.9052807343721384
FactoryIntensityPoint.fast,2662,0.9840376340010663,0.9849496130495565,0.9794871165577834
CmsLockUtil.withLockedResources,2668,0.9293367383294067,0.9399276548372326,0.8850730366379355
Anonymizer.anonymize,2702,0.8263510481229337,0.8788375565785195,0.7974211938332803
StaticTypeCheckingSupport.isUsingUncheckedGenerics,2684,0.9693526155005059,0.9708441465640467,0.9378877158685447
AutoEncoder.encode,2692,0.9760677887515447,0.9729246276969732,0.9336837996599421
Strand.removeMonomer,2737,0.8255402849516613,0.8713305683504122,0.8307429734468198
AttributeIndexRegistry.match,2730,0.9066198629092354,0.9322678200070944,0.8560019768992136
CompletableFuture.encodeRelay,2733,0.9626649597510298,0.9552661993487708,0.9229629809367365
WindowOperator.registerCleanupTimer,2719,0.9998519936482196,1.0000000000000002,0.9993696688549882
ClosureUtils.convertClosureToSource,2711,0.9525076557647414,0.9279632209948048,0.8250790378165481
D4DataCompiler.compile,2716,0.9114478619523162,0.9228059911173268,0.7510309263827196
EvaluationCalibration.getResidualPlot,2724,0.9791032927899127,0.9826194348933178,0.9613710147368396
MutableBigInteger.binaryGCD,2689,0.9238319559621839,0.9458891302696774,0.8895927963653303
Start.setOption,2712,0.900588915743984,0.8800980600912282,0.7731512133266812
FactoryDerivativeSparse.createLaplacian,2682,0.8731022500343891,0.8691242275869981,0.806016428713468
SchedulerForType.collectPoolInfoMetrics,2725,0.8501011013644785,0.8326763612992637,0.742420684034296
RollingSink.setFSConfig,2740,0.9998651827267798,0.9998767147349896,0.9986664186669001
IMatrix.getVectorFromDiagonal,2674,0.9685828989397128,0.9809925577620301,0.9637398223683121
SkewGeneralizedNormalDistribution.logpdf,2739,0.9498596562114042,0.9471085737080808,0.9052578315993512
Pattern.times,2690,0.9638322565296392,0.9553556771095955,0.9278375980343558
FixBondOrdersTool.getBondNosForRingGroup,2743,0.9201852113495642,0.9100222715976951,0.8108625778399307
EventJournalReadOperation.shouldWait,2750,0.8067338587771377,0.7973835467186554,0.7525537099972517
AllFilterPanel.getBtnDisableAll,2729,0.9999121641968287,0.9999250381333268,0.9986411915699009
A_CmsUploadDialog.setHeight,2683,0.9155987734452172,0.9012408330711317,0.7847156059186581
CmsCmisUtil.checkAddProperty,2542,0.9127430442582809,0.8986576362556168,0.8558639022788594
FactoryMultiViewRobust.pnpRansac,2738,0.9812557001118805,0.9772591842015484,0.9515469841844041
GroovyScriptEngineImpl.compile,2644,0.812202938290539,0.8434876749969082,0.7697924612403358
CosineUnitlengthDistanceFunction.distance,2697,0.9499550442446839,0.9519478692850973,0.9290098421596783
ClassNodeUtils.hasPossibleStaticProperty,2696,0.8811354865923005,0.9022950468749861,0.8189904923368292
DefaultGroovyMethods.leftShift,2723,0.9998884447443446,0.9999213699107075,0.9992381810516628
CmsSecurityManager.setPassword,2704,0.992055218928663,0.9932217269196874,0.9794627410755415
DistributedRaidFileSystem.searchHarDir,2727,0.9375499397125336,0.9494282284810364,0.8749008030619911
ExtensionHook.getAddOnInstallationStatusListeners,2774,0.9999262053489004,0.9999119961437654,1.0
Transition.dup,2744,0.7756554920413925,0.8119950146623941,0.7999887028934576
DTMNodeProxy.sameNodeAs,2680,0.9711441862706806,0.9609063409109848,0.9550494252501487
CmsAdvancedDirectEditProvider.startDirectEditDisabled,2721,0.9288698858838069,0.9451691880139765,0.9061195395593494
CmsWorkplace.buttonBarLabel,2764,0.8704008293779631,0.8589311935325231,0.7593517834361136
ResultUtil.getCollectionResults,2715,0.9999166952411281,0.9999210417414264,0.9988002978362082
ResultPartition.pin,2747,0.831551116200933,0.7829271985205453,0.6754528168935532
IMatrix.getVectorFromColumn,2695,0.99990672012084,0.9998951436539806,0.9977508673003327
DragableArea.enableStop,2736,0.9998863315990589,0.999899608557992,0.998066536816937
ObjectInputStream.readNewObject,2713,0.9086188299793854,0.9398160000955894,0.882126284664488
HazelcastClientCachingProvider.getOrCreateByInstanceName,2732,0.999847641071268,1.0000000000000002,0.9992594350130328
HarFileSystem.getHarAuth,2731,0.9132348913039313,0.9362754304849344,0.8782314920768699
MkCoPTree.approximateLowerHull,2734,0.9094054817690264,0.945169173313505,0.8090268056642411
DeLiClu.reinsertExpanded,2754,0.7590800519181605,0.8557708558070974,0.7242637350759421
CoordinateSystem.getProjection,2776,0.8992882343130314,0.8915586483428316,0.8616140912288573
InvokerHelper.getMethodPointer,2767,0.8127182915880271,0.7717645837561323,0.7577183465891301
SDNN.dotProductAttention,2728,0.9997171369693065,0.9999108293179719,0.9990427497627266
SameDiff.saveWithTrainingConfig,2771,0.958916430649097,0.9573220646803425,0.8797224712552532
HttpMessage.toEventData,2749,0.8885824526346929,0.8907552161511001,0.8455261114940665
MerkleTreeConfig.setMapName,2781,0.9269468239130301,0.9460649491074533,0.8790551615959702
Gen.run,2693,0.5753205387202086,0.5903769132311816,0.4340600100895164
LRUCache.readPage,2746,0.8768343526158854,0.9010529642854023,0.7449197928670417
StaticTypeCheckingVisitor.inferLoopElementType,2735,0.8452335910036956,0.8727515309365115,0.8078088051889768
BaseUnderSamplingPreProcessor.calculateBernoulli,2753,0.8821023202596545,0.9059343695925913,0.7967331353964247
ClientConfig.setProperty,2760,0.9998706113270358,0.9998812284973535,0.9990612686260555
SAX2DTM2.copyAttribute,2708,0.9478644338739793,0.9254063894434993,0.9169132572732334
DefaultGroovyMethods.or,2759,0.9999287767830365,1.0,0.9968927451645934
EvaluationBinary.accuracy,2778,0.9998761795337497,0.9999068536545201,0.9982939631063402
ArgumentAttr.processArg,2706,0.9025551261262846,0.906085755424588,0.8327257296342768
CmsXmlSeoConfiguration.load,2762,0.8711569721683055,0.8820425779373441,0.8585662174794957
LegacyMatchingPointConfigPatternMatcher.getMatchingPoint,2769,0.9570876731531578,0.937088329500635,0.9150893909662716
HttpHeader.isConnectionClose,2772,0.8438161757104385,0.803512257781397,0.6881700375389623
HomographyDirectLinearTransform.addConicPairConstraints,2722,0.6398414009101976,0.7159968396334562,0.5520197010538411
DetectFiducialSquareImage.binaryToDef,2773,0.8646706444959549,0.870013216332498,0.739029830978694
DatabaseUtil.precomputedDistanceQuery,2799,0.903618766130033,0.9248829813219702,0.8372867654337304
AbstractTransformBuilder.readAttributeDouble2,2775,0.9234917899951419,0.9039961318941041,0.8384289867170271
EdmondsMaximumMatching.parent,2717,0.8126340544832862,0.6472768747996206,0.7649060262990701
GeneralizedLogisticDistribution.cdf,2758,0.9533188546188371,0.9530773452640289,0.9154516442804201
Graph.optimalRoot,2791,0.8338679295019773,0.8517486731305909,0.7966622317824207
QueryAtomContainer.setAtoms,2752,0.5746858794643324,0.5993732783752719,0.5615235394854576
SchedulerForType.commitMatchedResource,2792,0.8403406713792793,0.8631393284807227,0.7791370572143856
Mac.getInstance,2815,0.9946668539119876,0.9967262017424896,0.973446152878949
PluginDefaultGroovyMethods.collect,2755,0.9111822283162583,0.8733944078784078,0.8596632840266503
CmsVfsImportExportHandler.setFileName,2795,0.9037788789157651,0.9047906197903866,0.8563733063697877
ExtensionLoader.removeProxyServer,2801,0.9998604539755586,0.999885425400101,0.9994278854836409
NNStorage.checkSchemeConsistency,2810,0.7606603737884513,0.7976837140569263,0.6273227434047262
AbstractKMeans.sparseMeans,2802,0.9867754662572498,0.9866200412397742,0.958793699537703
SaturationChecker.newSaturate,2656,0.9147714024192051,0.9120669076843402,0.8194925256882587
Provider.removeService,2804,0.8064292275214094,0.8212000244133284,0.6780754787930536
Graph.printGraph,2794,0.7392770166028044,0.7739902762582546,0.7487481489828532
DocTreeMaker.skipWhiteSpace,2822,0.9619343685506159,0.9681663969131902,0.8881127451149111
ExpGammaDistribution.logcdf,2726,0.9497598091372406,0.9661926046257335,0.9114561276331129
ResultService.validate,2831,0.8510063534046792,0.8137850642758808,0.8216109042600785
BroxWarpingSpacial.computePsiDataPsiGradient,2780,0.9119520743187954,0.9265550204979388,0.86830292466618
HtmlDocWriter.getPkgName,2793,0.9664344635428375,0.9614482028998561,0.9326017334088352
ToUnknownStream.endElement,2757,0.8615407397356069,0.8489344972417175,0.7880448677551435
CmsDatabaseExportDialog.getComboExportFiles,2745,0.9274734174764931,0.9523687203808263,0.8847328930065578
ZCurveSpatialSorter.pivotizeList1D,2703,0.9076889207694762,0.920703873401675,0.7938329164283132
NonFlatRStarTree.createBulkDirectoryNodes,2751,0.9441693172400897,0.9236000043099674,0.8697175044752989
ToXMLStream.startPreserving,2770,0.9655643645282025,0.9761975950102636,0.9610801601585244
VelocityUtil.newEngine,2765,0.921615643016712,0.9197889254618986,0.8703479155631915
PruneStructureFromSceneMetric.pruneObservationsBehindCamera,2813,0.9742135216017697,0.9712788855528726,0.9409770200087707
BrowserDialog.initialize,2830,0.9199435540507692,0.8783137461845324,0.7772833382891375
UrlUtils.authoritySafePath,2808,0.9726388971561907,0.9696317910274806,0.9485541965269321
Traits.isBridgeMethod,2837,0.9134011820347915,0.89446875373984,0.8565764951005337
DFSInputStream.readBuffer,2709,0.8063852319717776,0.8435169536059667,0.779502815781319
GPathResult.getBody,2741,0.834194674058341,0.9070320454472897,0.8243829285398268
MetaClassImpl.initialize,2768,0.930839109282626,0.927199173268459,0.8272819973778903
XMeans.splitCluster,2766,0.8963284055032793,0.9240847063443184,0.8338409652265998
TypeTransformers.selectNumberTransformer,2805,0.7836785278101679,0.7893089575409078,0.6532574464720395
NcStringOrRefType.initDescription,2816,0.9201131714427364,0.9111522382065181,0.8908015269468579
A_CmsCmisRepository.extractRange,2824,0.8898306716096032,0.89533124928455,0.8747576873233809
JumboCyclicVertexSearch.copy,2818,0.8575398120890589,0.9082170837596486,0.8281894854653264
MultiLayerConfiguration.getMemoryReport,2809,0.9352961501167038,0.9572973565414541,0.8692017453862941
SpatialUtil.contains,2834,0.9250264426418723,0.9206246736871618,0.8928338982349473
AbstractMemberWriter.addMemberSummary,2806,0.9075157242776569,0.9144341787730765,0.8828273669847361
CmsSliderBar.setColorSelectMode,2819,0.8485746331237273,0.86763556022332,0.7795793106661254
TensorflowConversion.loadGraph,2844,0.9899334369247856,0.9888869943142571,0.9726727997525471
CmsLinkSelector.getLinkBean,2843,0.9642832682103756,0.9517002150124259,0.9032383346552783
HeaderInputStream.getMoreBytes,2817,0.7879730829864007,0.8004380321642163,0.6654049231256434
ExcelReader.readAsText,2839,0.9732750017640546,0.9586576441542893,0.9527283574959291
SystemUtil.getIntegerSafe,2835,0.9330218788616246,0.9370943242013703,0.8892002423218014
HardLink.createIOException,2821,0.780915268404927,0.8201194890969757,0.7476706731969719
TldTemplateMatching.distance,2852,0.9307178368090373,0.9446995180746708,0.8638741730107091
SerializedFormBuilder.buildFieldSerializationOverview,2699,0.9111008294991273,0.914686126136101,0.8579131048091152
BigDecimal.compareMagnitude,2748,0.9026208669991042,0.946037416146435,0.8846398688130579
Optimizer.createPreOptimizedPlan,2789,0.9509988874124996,0.9745807083946265,0.9072563700798104
ExtensionPassiveScan.getPluginPassiveScanner,2700,0.9726701389977147,0.9662955732246479,0.9282023952427978
HttpMethodBase.getResponseBody,2812,0.7898049442800816,0.8057127250763969,0.6891121434744235
Period.from,2846,0.9476639322330415,0.9357192725369673,0.9208593316142053
ShelXReader.readChemFile,2840,0.7690421775570064,0.8178240926759449,0.740516670460381
SearchIterator.getMatchedText,2842,0.8842527030426741,0.9058211891822706,0.8807401455790488
JavacFileManager.setContext,2826,0.7976799657329301,0.8315361917721414,0.6898106095543015
Symbol.externalType,2829,0.8345939379721228,0.8531262822606565,0.8338784126430275
XmlSlurper.parse,2858,0.7742726171199271,0.8128795031134279,0.6864932063078584
CmsNewResourceTypeDialog.addMessagesToVfsBundle,2836,0.918262135647736,0.9362620969221639,0.7880451145742082
LocalDateTime.withSecond,2779,0.9999318825547099,0.9998929093119092,0.9989978420471459
KerasDepthwiseConvolution2D.getOutputType,2790,0.9639843029421656,0.9876340545063222,0.9780332824780437
StringValueArray.compareTo,2782,0.9751219618642865,0.9727114343769124,0.934196538109068
FactoryBuilderSupport.getName,2859,0.8401265325132947,0.8564895427815352,0.7433845583379282
CmsVfsConfiguration.setXsdTranslationEnabled,2848,0.9999244861168941,0.9998884783698216,0.9990674636899839
InterleavedF32.get,2860,0.9998413832631133,0.9999499778911874,0.9992256044521197
Spider.isStopped,2783,0.9325521481860474,0.9192579929465258,0.8540317954642445
Db.tx,2841,0.9387775999140445,0.9150247275949924,0.8626961903789212
ExcelBase.getOrCreateColumnStyle,2851,0.8415012345114541,0.8621809958984867,0.8285845643055573
PhiAccrualFailureDetector.firstHeartbeat,2856,0.8545511685144402,0.8769854916187185,0.7450870044533371
AbstractFtp.exist,2861,0.9407389091168112,0.9158963429714909,0.8870547458590525
Numbers.parseInteger,2828,0.8122609403792063,0.8520698879114397,0.7738922275865712
WordVectorSerializer.writeWord2VecModel,2882,0.9924300838320477,0.9946306872192244,0.9827708061823178
HessianFromGradient.hessianSobel,2870,0.9742504000743781,0.985050972181471,0.962878691672826
BitsUtil.xorI,2876,0.8939872286168039,0.9160481073270005,0.8208444507925486
NetcdfFileWriteable.renameVariable,2878,0.9083228941536606,0.9115740856228187,0.8413408306436255
AbstractModuleIndexWriter.buildModulePackagesIndexFile,2853,0.6930906296380636,0.7152132131747858,0.6568820657751883
SM2Engine.encrypt,2761,0.8629343187616971,0.8613395037059828,0.7924077834423804
CmsJspTagContainer.shouldShowInContext,2832,0.9275058428324077,0.9291032517490356,0.8607859569754703
ConvertBitmap.declareStorage,2833,0.9177870849787769,0.9211172667185256,0.8552791121046663
TechnologyTreePanel.getTechSet,2825,0.9737640322511454,0.9844575071824694,0.9657199429256632
JSONUtil.quote,2838,0.7550426069971441,0.7812986358185724,0.6635436847823916
MiniMax.findPrototype,2827,0.9400888698209557,0.9343259633632763,0.8408053020852214
CoverageViewer.showDataset,2875,0.8579584059758082,0.8856966693832997,0.8237275678026614
InternalJSONUtil.valueToString,2850,0.9388330816456099,0.9327266516619651,0.9353100544493509
Version.of,2786,0.7681217140451161,0.7979255476038913,0.7256136785088199
URI.getEscapedAboveHierPath,2866,0.9998767846309599,0.9999146447873205,0.9992490225488094
AeronUtil.printAvailableImage,2855,0.8972804953094317,0.9243529952761197,0.8629829320771695
SqlDateTimeUtils.fromUnixtime,2785,0.9802863679872846,0.9652281056364644,0.9453172789369159
ProcessGroovyMethods.waitForProcessOutput,2862,0.9404157395801881,0.9481877831114671,0.8729330802071661
SharedSlot.getNumberLeaves,2886,0.7979789994582821,0.8544924568420165,0.7401162001573125
Shape.toOffsetZero,2899,0.8796420659195909,0.8806228171812388,0.8580561764926331
ArrayStructure.getScalarChar,2867,0.9998319524496732,0.9999111946928914,0.9988323850917473
A_CmsCmisRepository.getAcePrincipalName,2871,0.9609489666374103,0.9544424511230072,0.9378133750938756
TimeWindow.mergeWindows,2788,0.9002548857498794,0.9497816865688344,0.8446934822615882
CmsStringUtil.escapePattern,2891,0.9688830755076062,0.9704252138881557,0.9252326693394703
BasicWorkspaceManager.destroyWorkspace,2903,0.9678471898677583,0.9550079869236963,0.9286188696095746
NNStorage.getNumStorageDirs,2803,0.925143815955234,0.9084062579139088,0.8573062357711212
DefaultGroovyMethods.dump,2879,0.9386095120782214,0.9405793168977246,0.8961086326949226
QueryCacheEventPublisher.hintMapEvent,2902,0.7956691733192864,0.8293393047760027,0.7717220126005255
SequenceFileAsTextRecordReader.next,2888,0.8863859700466865,0.9131587414927821,0.8257032790124704
TrackerMeanShiftComaniciu2003.distanceHistogram,2807,0.9111624576280215,0.9290975281966569,0.8472058174714588
AuthenticationMethod.setLoggedOutIndicatorPattern,2900,0.9948605711173354,0.9971808244772835,0.9810622075845753
MapContainer.hasPublisherWithMerkleTreeSync,2796,0.9775732919774622,0.9848552895780436,0.962558051186778
CmsContextMenuTreeBuilder.findDefaultAction,2904,0.9565400294986981,0.9569053744716202,0.9105321547492655
CmsVPopupView.updateCornerLeft,2890,0.8176520896543565,0.8294222532946975,0.7613171780875493
ConvertBufferedImage.convertFromSingle,2911,0.8634576257885689,0.8605233823183258,0.7460392787914981
KerasCropping2D.getOutputType,2917,0.9922113619420253,0.9959794466778719,0.9915756717233444
AbstractLayout3DPC.buildSpanningTree,2894,0.8505332602487868,0.8291219530889454,0.6715562146983569
QueueContainer.getBackupMap,2820,0.9791267643006708,0.9575151833836811,0.9405120410387462
Types.unboxedTypeOrType,2905,0.9760975472017211,0.9828819864306956,0.9834081259805137
BasicModelUtils.similarity,2800,0.9504727929500196,0.9542039513685261,0.9051202649906102
GeometryUtil.translate2D,2814,0.9466988344523161,0.9666999873611414,0.9348408975597589
RetractableTopNFunction.retractRecordWithRowNumber,2897,0.8190799386188021,0.8408339203065213,0.683281893882309
BaseTemplate.tryEscape,2920,0.9998967562572733,1.0,0.999417079178526
AnnotationTypeFieldWriterImpl.addAnnotationDetailsTreeHeader,2922,0.9956611692226853,0.9975072982987868,0.9942873934007195
BinarySerde.toByteBuffer,2873,0.8355083177324814,0.8694047134615676,0.711597048505984
CmsSearchIndexList.fillDetailIndexSource,2787,0.9226267717908243,0.9575281550976108,0.9487594333458194
KernelDensityEstimator.process,2811,0.9194394984140553,0.9069448425541113,0.7850012313165615
DynamicFieldsPanel.validateFields,2797,0.8561028003129375,0.8703155898730807,0.6594194881590842
DefaultGroovyMethods.withTraits,2893,0.8686370437021043,0.8416346122593626,0.7194701676563714
ExpandoMetaClass.registerBeanProperty,2925,0.7916475571473617,0.778965189513035,0.609391594943867
Collectors.groupingByConcurrent,2742,0.9621633053695811,0.9651238474381205,0.9001570858413845
Sql.newInstance,2849,0.8721379807905913,0.8598259388124676,0.8112811597106994
CollUtil.zip,2777,0.9398250466125185,0.9567618097262054,0.9164388934267537
SparseBaseLevel1.dot,2763,0.8648035827087817,0.9137231159583823,0.792958256312137
DefaultWriteBehindProcessor.callHandler,2756,0.8756046436865507,0.8760928019254541,0.8173987785935473
AbstractMetricsContext.getAttributeTable,2854,0.9796743507195086,0.9870726859894797,0.9500481963600239
StationRegionDateChooser.redraw,2823,0.7676980751836313,0.755940074524262,0.6233510468961502
NetcdfFile.findGlobalAttribute,2872,0.9999250194373672,0.9999072506188287,0.9983669051776297
Application.abort,2869,0.7370951371932968,0.7359355096105332,0.6600340618717784
KDDTask.run,2845,0.8625704884573552,0.8773488305146436,0.7830868934152713
ExtensionHookView.addSessionPanel,2889,0.9999216365873976,0.999900363670496,0.9990400476778997
AtomPlacer3D.getFarthestAtom,2784,0.9148972347232506,0.9305607423766573,0.8802214271044357
OnlineLOF.run,2857,0.9507422239509837,0.9532620447365119,0.8882421823219544
SDBaseOps.neq,2884,0.9811872021968315,0.9899271294808291,0.9768109850553798
DataRootPathMatcher.put,2885,0.7946336848635718,0.7929595513469191,0.7185485554602338
UtilIO.getPathToBase,2865,0.9384163637603056,0.9473250633116352,0.8955674380100653
DynamoDBStreamsProxy.createKinesisClient,2912,0.8539956763132804,0.7873047006064433,0.7888386060465739
CmsFlexBucketConfiguration.getBucketSet,2887,0.9410663695395359,0.9177507100417862,0.8485501807673802
DOMBuilder.parse,2923,0.8994251370895149,0.9158498974781731,0.8482046708876392
AbstractParamContainerPanel.getPanelParam,2943,0.9804579599253457,0.9662461771178573,0.860094737925569
JobClient.runJob,2934,0.9305180229697385,0.918183512230475,0.8632682411741732
ReflectUtil.getFieldValue,2954,0.903930712036112,0.8528784125680239,0.7832127988132875
CsvWriter.writeLine,2942,0.9832406648495842,0.9829259433958829,0.9640289581528257
Grego.timeToFields,2883,0.9382076761663043,0.928553897929037,0.8469459656427327
ExampleDenseImageFeatures.HighLevel,2877,0.9340408552984476,0.8967403682858506,0.8773520282829054
AbstractCacheConfig.addCacheEntryListenerConfiguration,2898,0.9591328533204215,0.9557311543651011,0.906878077900679
MutableBigInteger.primitiveRightShift,2798,0.9946849107291559,0.9916639430950331,0.9786706338469452
AbstractHazelcastCacheManager.getCacheNamePrefix,2915,0.7511708771988826,0.6900129419304849,0.6151018437131079
FormatStringBuffer.skipDigits,2907,0.9617754648434298,0.9694161337185595,0.9014273232683596
IterUtil.toMap,2901,0.9182769166474787,0.9002608526239941,0.8900750601758148
UAgentInfo.detectFirefoxOSPhone,2881,0.9998805620853272,0.9999168789079653,0.9969412659284596
QueueContainer.offer,2931,0.9732275825769352,0.9740650459154336,0.940104199962137
OperandStack.dup,2938,0.851326615409814,0.924532129640237,0.8625805443018011
Clipboard.nextCandidate,2914,0.8589749377673315,0.9263440200219518,0.8174240091249275
BaseTemplate.writeTo,2896,0.7343864980591253,0.7146503552791434,0.6023425951052986
VisOdomMonoPlaneInfinity.changeCurrToReference,2945,0.873293260203556,0.8543338661049403,0.7798188003706714
McIDASLookup.getLevelDescription,2880,0.9370052555000787,0.9295244288655393,0.8952569782233377
TdsInit.destroy,2847,0.8445344102319772,0.8386965826644237,0.6667693146462281
JNIWriter.instance,2955,0.9998693273977823,0.9999082450115958,0.9987023421603739
JobStatistics.populate_MapReduceTaskLists,2864,0.9455664383367701,0.8972750354680126,0.8508702869742892
ExtensionPassiveScan.removePassiveScanner,2959,0.9999230090773026,0.9998713619747183,0.9976641030808834
SlotManager.checkTaskManagerTimeouts,2916,0.892253459308616,0.877472982419251,0.7638773674540821
MixtureModelOutlierScaling.calcPosterior,2944,0.8005165385064639,0.8273180236206567,0.6774554560191767
PNCounterProxy.getReplicaAddresses,2946,0.9481319151535367,0.9422153358053308,0.8451831255091007
ConvertDescriptors.convertNcc,2967,0.8784579462166652,0.8496732405229437,0.7512186736433515
BipartiteGraph.projectionTopSimple,2971,0.9999213420355392,0.9998991480549762,0.9993013195169066
MapOperationProviders.getOperationProvider,2976,0.9727988977716207,0.9820303497809109,0.9662788941336122
CmsEditProjectForm.createProject,2908,0.8531828777289717,0.9010860397227687,0.8908314810918252
DigitList.isLongMIN_VALUE,2924,0.9240929087195388,0.8837071598893765,0.8397161712700663
ImplSsdCorner_F32_MT.horizontal,2921,0.9229017232492155,0.9471220743002647,0.9019794138064061
JobConf.getMemoryForMapTask,2968,0.9999224963648286,0.9999135189130998,0.9983350006620324
DefaultGroovyMethods.asString,2970,0.9203830157409263,0.9382597297512301,0.8168762143112863
Convert.utf2chars,2874,0.9628830296226077,0.9547972149501351,0.9198888746239821
GasteigerPEPEPartialCharges.assignPiFactors,2941,0.8049654598968098,0.8028863341779929,0.7120220792154613
SimpleCache.getSilent,2952,0.7937243468518017,0.8261292955207409,0.7904004759208509
RelationUtil.computeMinMax,2958,0.9821841181981116,0.9792828935356428,0.9411311909550948
BytecodeInterface8.sArrayGet,2986,0.9751312642128883,0.9645042498667021,0.878408433016847
SegmentsUtil.copyToBytes,2928,0.999909713262391,0.9999064772765848,1.0000000000000002
Sql.cacheConnection,2913,0.9646643749854067,0.9778682933151545,0.9302986832602573
HeaderMessage.read,2937,0.8412039193447516,0.7875876454697899,0.7074381627548205
HttpTextViewUtils.getViewToHeaderPositionImpl,2909,0.8132268199319748,0.8906120185003567,0.7263868954576147
SetCommandProcessor.handle,2935,0.8458129188416239,0.8530876921924715,0.7042203417209866
OCSPResponse.initializeClockSkew,2957,0.9999008991202002,0.9999348552533559,0.999122597379565
URLEncoder.createDefault,2918,0.9638619083868698,0.9696807413956534,0.9412774724583666
LinearScanEuclideanDistanceRangeQuery.linearScan,2951,0.9735273258136133,0.9697075848852188,0.9458066606841623
RaftNodeImpl.runQueryOperation,2975,0.8346963332958364,0.8532286049747166,0.786877346703752
Configuration.convertFile,2964,0.940708846519565,0.9171084623762972,0.865165341367908
ReferenceUtil.create,2929,0.971219371789452,0.9749672099975071,0.9479856761315979
CmsSitemapTreeItem.updateDetailPageStatus,2963,0.7618839265489404,0.7863489809510464,0.7069910361239408
CmsDynamicFunctionParser.parseParameters,2932,0.9354214990277366,0.9430872917976847,0.9083214513583812
AbstractSelection.addToAtomContainer,2977,0.9882201921929709,0.9868551554737318,0.9793837399984203
SpiderParam.parseSkipURL,2919,0.907640452370673,0.8764328229715025,0.8321333939696415
MathUtils.mergeCoords,2895,0.8580688753497837,0.8757418885622887,0.733186542552234
