func_name,\texttt{R2E}$_{\text{C1}}$,\texttt{R2E}$_{\text{C2}}$,\texttt{R2E}$_{\text{C3}}$,\texttt{R2E}$_{\text{C4}}$,\texttt{R2E}$_{\text{C5}}$,\texttt{R2E}$_{\text{C6}}$,\texttt{R2E}$_{\text{C7}}$,\texttt{R2E}$_{\text{C8}}$,\texttt{R2E}$_{\text{C9}}$
CudaAffinityManager.touch,0.70418009,0.943936954,0.838827937,0.835362662,0.865155379,0.872179093,0.780719497,0.853213561,0.88610106
ServletUtil.getCookie,0.895314454,0.930354333,0.897627321,0.873116679,0.897256097,0.897861628,0.900843191,0.872601817,0.871059515
MoleculeSignature.calculateOrbits,0.6347029,0.859423685,0.838498599,0.940571656,0.91177606,0.936218892,0.947835743,0.937177608,0.848215327
DTMDefaultBase.getNextAttributeIdentity,0.946071909,0.971702169,0.965244103,0.977540471,0.965724605,0.971847883,0.964117302,1,0.971618477
ViterbiBuilder.repairBrokenLatticeBefore,0.932826333,0.94905524,0.955316738,0.950634726,0.952702243,0.963130205,0.9015859,0.952309046,0.947817138
GaloisField.add,0.652599107,0.999916972,0.999936343,0.999862909,0.814448367,0.999916972,0.999921758,0.999882916,0.999887523
MarkdownDocStream.indent,0.809080182,0.908060389,0.897514977,0.955966645,0.809101237,0.934269827,0.871846353,0.886575083,0.809267017
PortableUtils.getArrayLengthOfTheField,0.853396028,0.852157272,0.818520664,0.817291431,0.961850119,0.961563503,0.854090111,0.905962965,0.854894914
NetcdfFileWriteable.addVariableAttribute,0.928910957,0.959268601,0.933522336,0.929431049,0.953013644,0.928855367,0.930517481,0.929401722,0.937940178
Sql.withBatch,0.913103754,0.914138086,0.901876628,0.926072979,0.91448395,0.894209586,0.908537297,0.923756547,0.908207408
Validator.validateUpperCase,0.999843771,0.999847498,0.999892256,0.999928316,0.999919488,0.985942713,0.999923261,0.999908088,0.999928803
ResultUtil.removeRecursive,0.944075801,0.940050587,0.812837571,0.962245588,0.919551531,0.936510548,0.820091552,0.877571804,0.899794182
Invalidator.invalidateKey,0.951365701,0.951995221,0.945361523,0.959206204,0.955572777,0.951688629,0.951242653,0.951861665,0.931632791
WritableUtils.toByteArray,0.955388438,0.960242325,0.967042383,0.960451426,0.968405418,0.956665815,0.960381593,0.940340431,0.960061425
HardLinkFileInfo.getHardLinkedFile,0.891042997,0.960950894,0.9237128,0.924452951,0.889094135,0.923152377,0.890869433,0.889627054,0.889941302
NetworkEnvironmentConfiguration.checkNewNetworkConfig,0.872934621,0.921955503,0.904966299,0.91070745,0.898669936,0.933174975,0.901358163,0.901716794,0.9195332
SlotManager.registerSlot,0.838806333,0.945826602,0.941993011,0.866572071,0.917851698,0.897909383,0.905791985,0.907429739,0.904985661
IDCreator.createIDs,0.882956974,0.847948438,0.954813195,0.955526488,0.885535438,0.962248928,0.906577756,0.849107251,0.968968159
SpiderThread.addSeeds,0.650075072,0.83181758,0.852594109,0.903051708,0.779619173,0.904861961,0.917523939,0.898090254,0.813851841
CmsShellCommands.perf,0.599796565,0.829666488,0.846714135,0.833376101,0.838113495,0.873486872,0.848780265,0.858251829,0.851177687
GaussStddevWeight.getWeight,0.924841611,0.916593,0.928064367,0.88028377,0.922204175,0.929248669,0.927710697,0.922241292,0.924150207
CmsEncoder.lookupEncoding,0.841831547,0.880641105,0.809705602,0.855670277,0.854621774,0.835995483,0.841436192,0.885156059,0.901908131
DBIDUtil.symmetricIntersection,0.887438924,0.903127666,0.902460802,0.892301098,0.86285949,0.885112903,0.876978144,0.939614064,0.876452141
CmsSecure.getPropertyInheritanceInfo,0.716148651,0.744057767,0.819072436,0.801378198,0.705867483,0.780486305,0.755118994,0.824507814,0.795020152
IterUtil.countMap,0.969488216,0.969687051,0.941104493,0.951154096,0.969304152,0.950980821,0.939077201,0.969611598,0.95243439
DateTimeUtils.parseDateFormat,0.91968847,0.94567614,0.945693095,0.934388268,0.937890178,0.945718671,0.964212299,0.940962218,0.942766558
PNCounterProxy.invokeInternal,0.856552418,0.963124188,0.96056707,0.967875229,0.909858346,0.96764696,0.899019583,0.963952009,0.96045035
SourceBuffer.write,0.548212589,0.863439504,0.953817735,0.852124511,0.894613146,0.960441753,0.831979746,0.952848038,0.817357438
BinaryEllipseDetector.setLensDistortion,0.818389015,0.935696072,0.94031279,0.940503219,0.894480515,0.934399177,0.934147426,0.939299255,0.940387895
CmsCmisUtil.checkAddProperty,0.884100311,0.865432493,0.901026223,0.862804419,0.823082559,0.898657636,0.836963335,0.922756335,0.862514605
TaskManagerLocation.getFqdnHostName,0.9191455,0.899091237,0.902253754,0.873975474,0.917714089,0.939454674,0.902398107,0.874828294,0.881170968
ClassUtil.isPublic,0.949186841,0.948823588,0.972453369,0.925270578,0.924491935,0.947878657,0.949447814,0.942435028,0.949201125
SwingUtils.getDescendantOfType,0.999904117,0.999903807,0.999913796,0.99990039,0.999906915,0.999909894,0.999902674,0.999905078,0.99990039
BrowserDialog.getJPanelBottom,0.885058052,0.832757332,0.956273292,0.917365675,0.85225588,0.856270446,0.881220471,0.912534363,0.952766024
CmsContentService.getSessionCache,0.85557922,0.866034742,0.866569311,0.86584385,0.87418769,0.991493073,0.988580382,0.86688364,0.874459536
DownloadController.makeNetcdf4,0.659680703,0.78189722,0.753534815,0.780689887,0.893903989,0.83423563,0.773209776,0.86685424,0.768198255
LocalDateTime.withNano,1,0.999827114,0.999883443,0.999883443,0.999903194,0.999889398,0.999889566,0.999886584,0.999873845
JsonBuilder.invokeMethod,0.512587657,0.691540002,0.798458939,0.763807329,0.630687654,0.853811256,0.819184388,0.865504745,0.843178269
Mercator.projToLatLon,0.917219087,0.927073426,0.942498349,0.911371145,0.927767111,0.965125786,0.939632322,0.951649917,0.941942797
NumberMath.getMath,0.909376606,0.881282381,0.937992592,0.909248922,0.911137703,0.913864654,0.911137703,0.910486369,0.918801011
AttributeTable.addAlias,0.916960739,0.894269491,0.877155728,0.91669104,0.902575723,0.909143516,0.917956821,0.914349836,0.9193575
FeatureLaplacePyramid.detect,0.855635775,0.852430013,0.841329083,0.856023525,0.876793312,0.877025418,0.89090045,0.881748301,0.882008706
CmsJspResourceWrapper.readResource,0.953559557,0.951581599,0.950168016,0.953859602,0.951134992,0.950091303,0.95158673,0.951576998,0.951845869
EvaluateSquaredErrors.evaluateClustering,0.760125869,0.823935398,0.830842073,0.855300248,0.784917509,0.851532534,0.831531138,0.789378084,0.838058631
ActivationELU.getActivation,0.878785889,0.906027054,0.949952888,0.959907119,0.946104333,0.945401308,0.940983077,0.938114418,0.931941751
ClassWriter.writeBootstrapMethods,0.957424645,0.954756824,0.927146109,0.937870259,0.955982132,0.933006039,0.931468016,0.927113536,0.93174637
LocalInputChannel.releaseAllResources,0.766731391,0.869524363,0.830420201,0.971479734,0.790611464,0.839266911,0.780509503,0.866605035,0.792992072
EvaluationResult.newGroup,0.854443286,0.974002159,0.972839097,0.973387713,0.972934331,0.973387713,0.973610955,0.97293858,0.973002252
GroovyShell.run,0.730591098,0.760242695,0.798072213,0.824430072,0.821472481,0.780113918,0.783554182,0.824561617,0.830032927
SLINKHDBSCANLinearMemory.run,0.890959686,0.971824794,0.953905433,0.958330177,0.882003618,0.965754481,0.953214579,0.958229474,0.942966924
LogReader.readAll,0.822395211,0.859024745,0.936570144,0.877201728,0.898554376,0.970409193,0.881454346,0.896765382,0.938561193
URLUtil.url,0.788223782,0.878842455,0.919260237,0.895216816,0.901065345,0.916372751,0.910346644,0.908893636,0.908204818
StaticTypeCheckingVisitor.findInstanceOfNotReturnExpression,0.903234729,0.975134756,0.96279077,0.971967681,0.934748947,0.9548156,0.973965115,0.963478705,0.973673982
SourceCodeTraversal.setUp,0.672086077,0.792650416,0.875449865,0.90305464,0.850966809,0.855935822,0.83734505,0.744794915,0.864393097
StructureDiagramGenerator.makeIonicBonds,0.893425019,0.921167481,0.925628845,0.903317889,0.926621169,0.948788341,0.934506628,0.932899741,0.929715847
ConvertImage.average,0.876235527,0.882904596,0.880297625,0.881760838,0.88195104,0.882453171,0.882322626,0.882576137,0.882086356
StaticTypeCheckingVisitor.pushInstanceOfTypeInfo,0.860167095,0.916491421,0.923842616,0.850154119,0.871451494,0.878734716,0.837869186,0.933956159,0.902749316
QRDecomposition.rank,0.622117286,0.883126629,0.991177594,0.942837897,0.888756751,0.984864529,0.931602823,0.994955355,0.988630044
PostBasedAuthenticationMethodType.getPopupFlagLoginRequestMenuFactory,0.832783461,0.84324337,0.887068165,0.863006875,0.843285877,0.880822932,0.862345555,0.860722066,0.885089571
CudaDirectProvider.malloc,0.944090968,0.9194536,0.932890426,0.937079564,0.907440855,0.92293669,0.941295581,0.915996864,0.902175906
HoughTransformLinePolar.transform,0.693941097,0.820810462,0.952492612,0.830797326,0.806516228,0.794657384,0.789695016,0.927061575,0.92655481
FileHandler.openFiles,0.555043306,0.775360845,0.72492992,0.732374375,0.698083513,0.709643311,0.790008845,0.712588617,0.720907752
VersionedAbstractParam.readConfigFileVersion,0.865074232,0.916274005,0.959676594,0.909804272,0.832959789,0.951474871,0.894446851,0.96348,0.909567423
SplitMergeLineFitLoop.splitSegments,0.862992235,0.867446258,0.867266772,0.856642872,0.868636198,0.867266772,0.876936991,0.867321301,0.895211508
GroovyRowResult.get,0.754453051,0.951506112,0.842914313,0.830850908,0.977006746,0.977237073,0.976813345,0.882645384,0.976995335
Field.formatDouble,0.890360958,0.895954265,0.902582804,0.865269707,0.89485915,0.893064424,0.897870297,0.900743433,0.900372623
HistogramFeatureOps.histogram,0.879009412,0.884728817,0.871782046,0.870392294,0.871806229,0.860685099,0.87360878,0.892017414,0.884912495
UTF8.getBytes,0.815067495,0.782289085,0.833809087,0.806854218,0.829001242,0.828834582,0.814491424,0.829195683,0.784662442
HttpRequestHeader.getHostName,0.902537714,0.669324042,0.865679646,0.792268922,0.928955999,0.795995374,0.845844614,0.7394396,0.88689696
DiSH.extractClusters,0.799870355,0.876074415,0.91053198,0.830561813,0.906034616,0.884694032,0.897361137,0.882939039,0.901584255
Triangulate2ViewsGeometricMetric.triangulate,0.802966441,0.84257042,0.869816148,0.841128433,0.851146142,0.803923961,0.819481014,0.881420193,0.85497365
DateIntervalInfo.initializeFromReadOnlyPatterns,1,1,0.999942605,0.911438043,0.999792469,0.956023525,0.880451093,0.972191431,0.972318107
ExecutorConfiguration.getFlatConfiguration,0.569671778,0.886284649,0.761111856,0.719225018,0.881780308,0.776088005,0.750390134,0.807398288,0.841637032
Task.cancelInvokable,0.875433742,0.939193906,0.931324256,0.880930235,0.922875767,0.919672665,0.93187755,0.908746713,0.922758741
A_CmsResourceType.updateRelationForUndo,0.788233296,0.863216496,0.904646792,0.856419738,0.801332292,0.861539263,0.786789606,0.889326069,0.84981886
TSNE.randomInitialSolution,0.958856431,0.988992691,0.975483922,0.98655019,0.976137733,0.986348246,0.988969415,0.964074971,0.975546855
Calendar.resolveFields,0.846498896,0.876150016,0.851805846,0.878708537,0.862016303,0.849428872,0.854411109,0.837906271,0.872243567
OceanS.getCoordinateArray,0.944328075,0.944105209,0.945578152,0.985454234,0.984969706,0.918901475,0.943501142,0.895495541,0.943590066
PackageSummaryBuilder.buildExceptionSummary,0.866289236,0.859196196,0.918714271,0.842497405,0.916878815,0.950200986,0.859361647,0.885475178,0.970501331
ClassLoadingMetricSet.register,0.999104282,0.992216172,0.999015344,0.999195656,0.999137723,0.99907805,0.99921567,0.983847653,0.99893417
CompilationUnit.compile,0.738574221,0.756180461,0.737646195,0.720414675,0.725852003,0.756849422,0.746425933,0.738780662,0.753825277
SpiderParam.setParseComments,0.999895108,1,0.999922128,0.999890778,0.999901175,0.999918112,0.999868178,0.999903538,0.999925141
CmsPublishEngine.abandonThread,0.621527822,0.832581696,0.874395684,0.920829728,0.870902725,0.942838653,0.909621901,0.821613911,0.943483186
Preconditions.checkNotNull,0.981683752,0.999914698,0.999897329,0.999946001,0.981475402,0.999933809,0.981657301,0.981697985,1
QuadPoseEstimator.pixelToMarker,0.867356111,0.913765655,0.895686872,0.86750658,0.883353709,0.908783372,0.889822876,0.929210743,0.893034576
PoissonDistribution.pmf,0.937908294,0.978582152,0.977019201,0.935668479,0.911882547,0.954004377,0.98371391,0.977467072,0.888617122
JCDiagnostic.getLineNumber,0.99992242,0.999924465,0.999919992,0.999838613,0.999861015,1,0.999938541,0.999929604,0.999902099
DocCommentParser.reference,0.789233586,0.87416262,0.83633599,0.862037401,0.799033182,0.82283834,0.873117401,0.820667099,0.8109282
SynonymsLibrary.reload,0.941073694,0.897794537,0.867663796,0.917839659,0.893544185,0.857416838,0.862352547,0.941833083,0.859177583
CameraPlaneProjection.normalToPlane,0.991980793,0.991262754,0.991468418,0.960242603,0.982613375,0.991214695,0.992133953,0.991434175,0.992133953
GribCdmIndex.getType,0.933628158,0.921524204,0.901833109,0.950479032,0.926564456,0.91636667,0.953552897,0.910327966,0.943075667
VisOdomMonoPlaneInfinity.dropUnusedTracks,0.901143546,0.959891601,0.973822786,0.953465648,0.911772572,0.920024538,0.91743103,0.909903777,0.959391908
HashSlotArrayBase.migrateTo,0.789765701,0.816580733,0.855213883,0.830173665,0.847213554,0.831305286,0.840864679,0.810142497,0.847809414
ConfigUtils.getConfig,0.784578381,0.908481958,0.838073844,0.856795801,0.880939359,0.92213485,0.910451688,0.845767056,0.884767531
VMath.normalizeColumns,0.920221785,0.932238467,0.929070622,0.955235836,0.942039002,0.963713551,0.932755,0.942813508,0.944476798
Word07Writer.addText,0.922518119,0.936107664,0.915453542,0.921352155,0.925525651,0.921283129,0.92318959,0.917860622,0.91715539
CalibrationDetectorCircleRegularGrid.createLayout,0.843363121,0.827435652,0.828604418,0.829550036,0.825707476,0.835099015,0.82916999,0.883065632,0.828617273
CollationElementIterator.getOffset,0.602306601,0.910487693,0.890224439,0.71452184,0.60585766,0.859696253,0.862854561,0.874987655,0.8600242
DateUtil.endOfWeek,0.770557752,0.81371037,0.990233505,0.989968897,0.978501596,0.968541678,0.771079479,0.942956625,0.968089837
CudaZeroHandler.getAllocationStatistics,0.804929109,0.846984277,0.856788952,0.826312889,0.841924009,0.86568158,0.825452306,0.809712208,0.92046623
CRDTMigrationTask.getLocalMemberListIndex,0.973645855,0.974597148,0.982946488,0.975378286,0.973715592,0.974038708,0.973387862,0.986533916,0.974202468
URLnaming.canonicalizeWrite,0.806911777,0.889189806,0.877268091,0.880091167,0.933191738,0.919656588,0.88101303,0.920897458,0.877428547
UriCodec.validateSimple,0.956391894,0.995963774,0.996002097,0.967542389,0.978740139,0.987050283,0.995795306,0.99155096,0.977236576
AtomContainer.addBond,0.899773868,0.971514165,0.973501525,0.895943698,0.900067275,0.862877811,0.922389364,0.899559463,0.970283287
ReidSolomonCodes.computeSyndromes,0.930073185,0.92088529,0.947840395,0.900170625,0.912316803,0.932657404,0.935325271,0.922629161,0.895742439
Scheduler.getInstance,0.620403118,0.850276651,0.884273083,0.849566337,0.850276651,0.985178731,0.884414333,0.849657022,0.850973625
IntTrieBuilder.allocDataBlock,0.798784067,0.959231404,0.973661057,0.943938866,0.945068727,0.991811339,0.898131528,0.945633879,0.945862382
FSNamesystem.invalidateCorruptReplicas,0.975185559,0.965277415,0.97669374,0.966821735,0.976201625,0.975569391,0.97583659,0.970650836,0.969330605
NamespaceSupport.popContext,0.875330445,0.926312277,0.867905435,0.907282154,0.926259203,0.906996576,0.877722456,0.835263575,0.946510579
JSVGUpdateSynchronizer.makeRunnerIfNeeded,0.455468088,0.64305211,0.739253559,0.745149348,0.691865778,0.696374111,0.742379578,0.683061466,0.772833916
AtomContainerManipulator.getIntersection,0.921427585,0.965802447,0.965741506,0.961838381,0.889296348,0.965817899,0.925849612,0.885623882,0.916732206
Text.utf8Length,0.830352917,0.830660472,0.847006131,0.862709593,0.846701624,0.845629816,0.831740348,0.83166315,0.837675977
EncodedGradientsAccumulator.storeUpdate,0.661167529,0.786234962,0.705311275,0.78343362,0.710165615,0.755821332,0.768262823,0.785668975,0.782244153
JavacParser.moreStatementExpressions,0.950349469,0.94077719,0.939713163,0.904326788,0.916685021,0.955721634,0.925823902,0.940944294,0.801605867
ElementKindVisitor6.visitVariable,0.999421329,0.999417282,0.994957199,0.994880303,0.995733558,0.994918038,0.956358007,0.996167502,0.994939314
ImplicitHCountAtom.matches,0.498596546,0.840558421,0.884876125,0.777158693,0.740158581,0.805225225,0.73757328,0.747981587,0.807420934
AbstractMetricsContext.getAllRecords,0.95118874,0.956728718,0.950757414,0.950854528,0.948959088,0.956035279,0.949273064,0.954165497,0.926122513
MathUtils.binomial,0.962805011,0.968126757,0.965059673,0.916477556,0.962974911,0.917676151,0.965101604,0.91445111,0.873303812
MigrationThread.stopNow,0.44504237,0.53524252,0.716116521,0.802512429,0.763611232,0.769383777,0.765568648,0.80305412,0.803086871
CacheConfigReadOnly.getEvictionConfig,0.816025106,0.86106199,0.858064412,0.949924254,0.870437146,0.854761227,0.909800643,0.923713193,0.954040621
Character.codePointBefore,0.995966885,0.996183108,0.996093687,0.996081811,0.828668876,0.996093687,1,0.996102928,0.996119472
Validator.validateIpv6,0.999854407,0.999883905,0.999893094,0.999893477,0.99987383,0.999914395,0.999907925,0.999863957,0.999900595
TaskRingBuffer.isTask,0.999905877,0.999905877,1,1,0.92694625,0.999891523,0.99987703,1,0.999884128
SameDiff.convertToVariables,0.874685595,0.860512974,0.907437729,0.902048888,0.872561489,0.88540518,0.871349851,0.888850145,0.892004328
DataBlockScanner.updateBlockInfo,0.890427823,0.909226131,0.870891074,0.868102587,0.85381011,0.909632181,0.857310465,0.913915163,0.862376972
CmsPublishDialog.getWorkflowActionParams,0.796559293,0.947735224,0.960347648,0.933933424,0.939660704,0.933325461,0.919867294,0.952074155,0.944461468
GempakFileReader.init,0.843736577,0.885087081,0.866217675,0.711021895,0.829142027,0.709175604,0.853616471,0.708746011,0.756926126
JavadocConverter.convertJavadoc,0.831127242,0.886892162,0.861230176,0.908214963,0.843709647,0.882952021,0.91701682,0.925859745,0.909686837
GridHorizCoordSys.makeMSGgeostationary,0.903940565,0.892386276,0.940168737,0.902565612,0.8994949,0.901904071,0.936182822,0.900758598,0.916338115
CmsSecurityManager.getUsersWithoutAdditionalInfo,0.974377746,0.983238888,0.990491902,0.98231108,0.990125052,0.990118399,0.989792404,0.989635518,0.990015809
StatementUtil.getGeneratedKeyOfLong,0.958883193,0.959036795,0.960935609,0.95897005,0.959423237,0.959183297,0.959437202,0.95935744,0.941457475
GroovyScriptEngineImpl.compile,0.805055303,0.887949408,0.906759031,0.924539883,0.886879745,0.843487675,0.890252838,0.890337379,0.877898394
MetaKeywords.getOverviewMetaKeywords,0.825210907,0.873149099,0.811144064,0.770765663,0.813595299,0.767913432,0.811389486,0.76838311,0.770590031
MoleculeSetRenderer.calculateDiagramBounds,0.838626213,0.852367928,0.851120732,0.787044147,0.850413907,0.885463865,0.85212545,0.871760314,0.852121868
Model.newSession,0.804036896,0.845896266,0.78860427,0.807118275,0.845006868,0.687304496,0.699135589,0.836305849,0.68394141
DaylightModel.aromaticElement,0.984611368,0.984942513,0.984883226,0.984457443,0.984946708,0.988740048,0.984449274,0.988488232,0.984803745
RandomProjectedNeighborsAndDensities.splitRandomly,0.905081475,0.918220468,0.894278449,0.926122628,0.889456254,0.918020755,0.875293641,0.885851079,0.863022841
ImplMedianSortNaive.process,0.917375469,0.867949451,0.949709133,0.898590382,0.899108846,0.947560743,0.941479117,0.902629366,0.892500167
FSNamesystem.registerMBean,0.741457131,0.926498201,0.936699845,0.938163933,0.891035208,0.930293882,0.930591214,0.920946544,0.919894367
SDBaseOps.gather,0.999868309,0.999857791,0.999865537,0.999858187,0.999889398,1,0.999873762,0.999910841,0.999889112
CmsXmlContentEditor.getXmlEditorIncludes,0.755774799,0.845095673,0.922204229,0.911943743,0.902621012,0.914156677,0.847180098,0.814924274,0.858413134
MessageSerializer.deserializeRequestFailure,0.914643783,0.960994723,0.992884543,0.992690109,0.942148946,0.992660475,0.942902592,0.942833302,0.941361861
MSTSplit.omitEdge,0.715455322,0.939329202,0.928113881,0.891809494,0.848943186,0.92710102,0.926819452,0.863115634,0.882851174
SaturationChecker.newSaturate,0.672312527,0.924673435,0.915119259,0.925833411,0.920833428,0.912066908,0.909020079,0.939472939,0.9170978
BinaryEllipseDetector.process,0.645995279,0.924270246,0.925341228,0.8823078,0.905764346,0.904742005,0.923090466,0.934908158,0.909358572
PopupMenuItemHttpMessageContainer.getInvoker,0.697344418,0.799518051,0.846756073,0.836933144,0.852959809,0.915963674,0.871396366,0.853313218,0.905872259
RegularCyclicVertexSearch.buildVertexColor,0.654472202,0.815156812,0.769467645,0.896417171,0.812992059,0.822259545,0.847212817,0.913736601,0.91875257
StaticTypeCheckingVisitor.checkGroovyStyleConstructor,0.854468347,0.888821083,0.894956226,0.890232324,0.86402102,0.882489565,0.927096579,0.928216238,0.806709397
StylesheetRoot.recomposeAttributeSets,0.594097166,0.911450696,0.914425308,0.911965975,0.936037671,0.911360718,0.919614839,0.921651925,0.914426178
FactoryIntensityPoint.fast,0.985300019,0.985300019,0.999895795,0.99988854,0.98539862,0.984949613,0.985223974,0.985066964,0.984802531
ClassReader.getLong,0.999927359,1,0.999907071,0.999845272,0.999939905,0.999893913,0.999903351,0.999888733,0.99988448
DebugReactionSet.removeReaction,0.803520569,0.935463388,0.831647329,0.933953794,0.934159288,0.954131509,0.819622509,0.934266349,0.959667369
KvStateRegistry.registerListener,0.807363466,0.912154151,0.988001473,0.917074633,0.955193695,0.954904221,0.98148623,0.986579251,0.911496219
Resolve.findInheritedMemberType,0.8950479,0.952464312,0.9731336,0.965873397,0.955370772,0.94923993,0.969725464,0.971889318,0.925481906
DisparityScoreRowFormat.process,0.832424812,0.878377601,0.885343793,0.849491002,0.859061713,0.927203601,0.89354218,0.841197801,0.890320342
CmsLockUtil.withLockedResources,0.938252221,0.939910586,0.920694508,0.939648558,0.922723675,0.939927655,0.938325139,0.93857382,0.926237507
TreeNode.findTreeNode,0.999104374,0.981979128,0.999024264,0.981494761,0.981849853,0.981488955,0.999879436,0.981191844,0.981342495
InMemoryIDistanceIndex.binarySearch,0.954001836,0.896619086,0.969111427,0.951411358,0.961249952,0.957823821,0.951240542,0.92398495,0.957804064
WKTParser.eatParameter,0.875398419,0.975042711,0.975431084,0.967477969,0.943625916,0.980885653,0.983070615,0.968416391,0.983008491
SignatureSpi.engineUpdate,0.885026209,0.847117922,0.847296701,0.869120235,0.887166991,0.876640483,0.855328096,0.889409483,0.853533618
AbstractMTree.insert,0.847878631,0.856676972,0.865000804,0.866916712,0.855392556,0.855042821,0.85038421,0.864942621,0.86047824
IMatrix.getVectorFromDiagonal,0.98095825,0.980821547,0.980655287,0.981184152,0.981433405,0.980992558,0.981054169,0.981850977,0.981146271
ExtensionPopupMenu.dismissed,0.799777356,0.996555567,0.977836691,0.996779581,0.990855302,0.990927179,0.960004636,0.974070286,0.954742682
OperandStack.swap,0.946586797,0.952230831,0.923541676,0.925695868,0.935136574,0.920553295,0.904903603,0.890196197,0.924388873
EllipsesIntoClusters.init,0.80873077,0.963199795,0.932020179,0.920837606,0.839365387,0.940816957,0.936817832,0.954686225,0.846519575
ChemFile.addChemSequence,0.942426624,0.941526245,0.969477686,0.935444192,0.935684617,0.970001534,0.941312892,0.941603709,0.941270106
Broadcast.rsub,0.950253355,0.942777018,0.949865531,0.942533127,0.940233264,0.940089852,0.942035813,0.942729196,0.950141156
DTMNodeProxy.sameNodeAs,0.687902995,0.955287399,0.971671316,0.961452666,0.954557932,0.960906341,0.971308123,0.976162882,0.96302042
ConvolveImageMean.vertical,0.839864495,0.852982809,0.853091127,0.89020649,0.838810594,0.954173324,0.956183996,0.955966727,0.984593527
FactoryDerivativeSparse.createLaplacian,0.932626427,0.932602315,0.928140697,0.93244799,0.92904954,0.869124228,0.928484122,0.869069696,0.819681152
A_CmsUploadDialog.setHeight,0.619898837,0.917533561,0.88615648,0.916989485,0.899581945,0.901240833,0.895957585,0.958001058,0.934580816
StaticTypeCheckingSupport.isUsingUncheckedGenerics,0.942432961,0.942018511,0.963241771,0.970861783,0.927906368,0.970844147,0.970137663,0.9758549,0.949656826
PluginPassiveScanner.setDefaultAlertThreshold,0.882373621,0.981457145,0.981402602,0.979438831,0.97875546,0.95854551,0.921538293,0.971404468,0.953926751
ClientConfig.setLabels,0.999872457,0.999905827,1,0.999884262,0.999899198,0.999880447,0.999849877,0.999884262,0.999884262
I18N.setLocale,0.748971428,0.847875277,0.876617638,0.85599196,0.67005783,0.84579664,0.840529324,0.799581093,0.827505773
VariableScopeVisitor.visitBlockStatement,0.896611468,0.970608807,0.943190057,0.965361809,0.895595651,0.970528266,0.896143925,0.965227717,0.965215838
MutableBigInteger.binaryGCD,0.979041199,0.949723197,0.926207836,0.945608308,0.956699732,0.94588913,0.949999318,0.923113505,0.943189266
Pattern.times,0.935904299,0.958288486,0.955186501,0.952691825,0.896437416,0.955355677,0.952082854,0.951817708,0.952765068
RestClusterClient.getJobDetails,0.819349935,0.950320155,0.934751916,0.920382269,0.938588692,0.902923143,0.935553283,0.903380038,0.820521854
AutoEncoder.encode,0.973429874,0.972924628,0.973429874,0.973181347,0.97367459,0.972924628,0.975480304,0.973560458,0.973372853
Gen.run,0.277464535,0.702706618,0.758506722,0.746301764,0.75890625,0.590376913,0.650855332,0.643295404,0.75579739
Counters.findCounter,0.804940715,0.924535628,0.985142149,0.977808726,0.864411972,0.882165282,0.935013276,0.888316786,0.866193689
IMatrix.getVectorFromColumn,0.999798676,0.999935359,0.999889541,0.999912533,0.999937632,0.999895144,0.99990709,0.999885222,0.999940089
ClassNodeUtils.hasPossibleStaticProperty,0.86102327,0.867562172,0.879686952,0.892694575,0.878484337,0.902295047,0.864274831,0.916450727,0.863597388
CosineUnitlengthDistanceFunction.distance,0.667240446,0.926474686,0.999916228,0.945437103,0.857116935,0.951947869,0.861562448,0.872478127,0.944261071
BinarySerde.doByteBufferPutUnCompressed,0.903393046,0.916127678,0.915149128,0.902661825,0.91375019,0.900020269,0.912456475,0.896325705,0.912859476
SerializedFormBuilder.buildFieldSerializationOverview,0.898051462,0.894848054,0.903613288,0.890111068,0.891276704,0.914686126,0.925452466,0.893748532,0.929187016
ExtensionPassiveScan.getPluginPassiveScanner,0.965507398,0.965601089,0.965746453,0.965992511,0.965525719,0.966295573,0.965340463,0.965790712,0.965206398
RingbufferMergeData.add,0.829393151,0.819714098,0.867232218,0.844906642,0.873768962,0.839392549,0.841775411,0.80375874,0.818665958
Anonymizer.anonymize,0.739969345,0.850708445,0.877938288,0.893023294,0.83602984,0.878837557,0.798488144,0.851481483,0.784149997
ZCurveSpatialSorter.pivotizeList1D,0.916640699,0.915779061,0.916718778,0.91498954,0.916425905,0.920703873,0.913373512,0.916729985,0.916768462
CmsSecurityManager.setPassword,0.992892124,0.993943275,0.993633281,0.99377108,0.993831229,0.993221727,0.991037618,0.992123064,0.991096796
MainMenuBar.getMenuImport,0.97779336,0.978548659,0.973738612,0.977360643,0.978422219,0.977660744,0.979092921,0.978054403,0.978674547
ArgumentAttr.processArg,0.724296153,0.874400471,0.848747595,0.834923135,0.87805166,0.906085755,0.886070467,0.856341645,0.910660628
Variable.isCaching,0.59690583,0.854472245,0.806179885,0.773486945,0.82374705,0.881384958,0.859421249,0.80487322,0.846864404
SAX2DTM2.copyAttribute,0.929566442,0.931950356,0.939935521,0.907907623,0.936819048,0.925406389,0.944689291,0.913554458,0.951536426
DFSInputStream.readBuffer,0.737493817,0.82887751,0.86389647,0.855178807,0.860602229,0.843516954,0.829968571,0.85409489,0.851104481
NDArrayIndex.indexesFor,0.898614228,0.979570127,0.910965961,0.969656219,0.898229692,0.969517402,0.969542506,0.998567364,0.969556166
