func_name,\texttt{R2E}$_{\text{C1}}$,\texttt{R2E}$_{\text{C3}}$,\texttt{R2E}$_{\text{C4}}$,\texttt{R2E}$_{\text{C5}}$,\texttt{R2E}$_{\text{C6}}$,\texttt{R2E}$_{\text{C7}}$,\texttt{R2E}$_{\text{C8}}$,\texttt{R2E}$_{\text{C9}}$,\texttt{R2E}$_{\text{C2}}$
FreeVarCollector.addFreeVar,0.902392369,0.797586894,0.903406353,0.90316818,0.902697422,0.902098252,0.901885649,0.903572007,0.904084747
FileUtil.del,0.917240457,0.869376254,0.871248342,0.88581396,0.912518468,0.871570935,0.885926916,0.871478691,0.917954668
FastDatePrinter.parsePattern,0.754923635,0.767223921,0.770418026,0.841340591,0.758876078,0.840991315,0.870093908,0.771080697,0.824202129
AbstractDatabaseConnection.invokeStreamFilters,0.822761832,0.872730228,0.898005467,0.818277016,0.874253752,0.825852815,0.878556114,0.84939,0.841781251
LongValueArray.compareTo,0.999877448,0.999939318,1,0.999918193,1,0.999949371,0.999938265,0.999909065,0.999928033
RectangleArranger.get,0.618742374,0.94599837,0.947814922,0.959804535,0.949708445,0.940878312,0.947505461,0.958875572,0.897466949
JoinOperationFactory.create,0.930414526,0.980163061,0.978641408,0.931704712,0.98272114,0.972903579,0.980658513,0.982903252,0.940584514
SameDiff.addOutgoingFor,0.83823989,0.999034241,0.989953444,0.912154933,0.871313761,0.867066726,0.989956201,0.900263609,0.990208382
HarFileSystem.fixBlockLocations,0.924997556,0.935170949,0.906159756,0.942589886,0.92271397,0.929293421,0.936124508,0.929373224,0.932163666
ErfcStddevWeight.getWeight,0.819856566,0.948415362,0.94968629,0.894816754,0.949825628,0.949991859,0.949928799,0.949373318,0.949928799
BindableASTTransformation.addPropertyChangeSupport,0.933154918,0.931187841,0.912802255,0.821620187,0.889229359,0.872184505,0.885806204,0.929226021,0.935536887
BitsUtil.cardinality,0.967442988,0.967468571,0.977424999,0.952554782,0.96233126,0.962707685,0.952920791,0.962510289,0.96794876
NetUtil.getNetworkInterfaces,0.892875766,0.971965748,0.948288677,0.948429403,0.896509607,0.896795227,0.942955653,0.971307894,0.906465406
JavacParser.enumBody,0.848913027,0.849829349,0.820241233,0.797511479,0.898642792,0.864186106,0.866003477,0.901604415,0.863903143
ConvolutionUtils.cnn2dMaskReduction,0.929975194,0.920345559,0.922199967,0.915950832,0.917823821,0.929850107,0.928516146,0.923619642,0.919791859
GempakGridServiceProvider.initTables,0.571520847,0.984035185,0.983962342,0.984493992,0.984040954,0.977660003,0.984277213,0.983965923,0.988234535
ClientPartitionServiceImpl.processPartitionResponse,0.874454543,0.87491244,0.869901431,0.898146359,0.835531301,0.848204076,0.868718629,0.851029687,0.884554002
ResultPartition.addBufferConsumer,0.831148517,0.918172223,0.918562246,0.890173777,0.896078752,0.935184499,0.95674406,0.917525789,0.93038749
AlertAddDialog.getBtnCancel,0.945769458,0.963724783,0.996055305,0.962770812,0.961300601,0.961530145,0.949227888,0.974524521,0.95130904
RuntimeUtil.getResultLines,0.999894974,0.995301056,0.995085605,0.999851156,0.995257662,0.995171259,0.995397871,0.995116286,0.995135609
BeanCopier.valueProviderToBean,0.855390879,0.881284661,0.883222611,0.884607788,0.89831144,0.873312339,0.885964719,0.889912999,0.898608879
Polarizability.getKJPolarizabilityFactor,0.927449985,0.770935576,0.805290802,0.937834726,0.898392158,0.890197147,0.782822734,0.863903619,0.904035187
IOUtils.cleanup,0.959709444,0.95523098,0.952700869,0.92727179,0.952405505,0.950403273,0.950014754,0.960542963,0.931950518
MultipartRequestInputStream.skipToBoundary,0.762530196,0.818039651,0.805917992,0.871833194,0.832618254,0.790181171,0.799974223,0.786378322,0.803225961
SqlValidatorImpl.validateGroupByItem,0.977928695,0.977759069,0.978016878,0.97791256,0.978288338,0.976731657,0.978258111,0.977556406,0.918970063
JavacProcessingEnvironment.doProcessing,0.715566321,0.840952852,0.803690921,0.85123048,0.865785566,0.836436282,0.833281869,0.845048081,0.831090399
BaseStatusStorage.getState,0.828603745,0.995212113,0.834833235,0.871392402,0.977121333,0.879230917,0.862192221,0.989466734,0.873185366
DefaultAddressPicker.skipInterface,0.812450244,0.946617319,0.941359706,0.822843943,0.958023585,0.822446589,0.900077937,0.946343444,0.822355772
Net.inet4AsInt,0.915571423,0.890905795,0.889377439,0.888268559,0.890793792,0.920700303,0.916838308,0.919200163,0.916628017
HttpMethodDirector.isAuthenticationNeeded,0.903539548,0.927880719,0.913958496,0.904004217,0.897874414,0.902238817,0.875945796,0.904116669,0.913004537
PruneStructureFromSceneProjective.pruneObservationsByErrorRank,0.956149651,0.947578785,0.959076487,0.952046251,0.946509058,0.954224308,0.95134138,0.963137948,0.950031168
PairwiseImageGraph.findCameraMotions,0.800945093,0.940357621,0.955496374,0.94980404,0.956538263,0.93977526,0.973107226,0.955785746,0.909163484
IPAddressUtil.textToNumericFormatV4,0.935667852,0.943526,0.943369197,0.944275084,0.945806374,0.981672177,0.944416645,0.925068609,0.944049366
MkCoPDirectoryEntry.writeExternal,0.844788438,0.999900335,1,1,0.999920218,0.999873534,0.999940833,0.999912076,1
DefaultGroovyMethods.times,0.817092458,0.817327302,0.851691974,0.877216271,0.803644991,0.819196152,0.823884336,0.808621011,0.84916877
DescribePointBinaryCompare.process,0.694097666,0.912317651,0.912632752,0.772279237,0.914103359,0.907750991,0.857438978,0.867070828,0.802266767
StandardScaler.transform,0.671323812,0.80849367,0.790851445,0.805207415,0.792410471,0.824586331,0.797625883,0.792622966,0.815529494
CmsAjaxLinkGallery.buildJsonItemSpecificPart,0.752148952,0.857942456,0.757518741,0.874070462,0.881751612,0.72334666,0.850834393,0.764578,0.765762106
CmsExtractionResultCache.cleanCache,0.819858002,0.875521577,0.880065622,0.869349101,0.868955383,0.865529772,0.804453605,0.880537873,0.864450575
QrCodeDecoderImage.computeBoundingBox,0.871946369,0.868193389,0.904879642,0.874648082,0.906662635,0.852811832,0.884038717,0.910538058,0.879514151
SplitNumberVectorFilter.getInputTypeRestriction,0.595217188,0.793253947,0.754969523,0.785229439,0.837473808,0.737135962,0.783233381,0.90032349,0.799057925
ClassWriter.writeFlagAttrs,0.849300632,0.999901561,0.999889485,0.999891425,0.999916519,0.999893533,0.999879695,0.870238395,0.972654893
CmsUserQueryBuilder.getSortExpression,0.898362626,0.876544365,0.919719614,0.873453143,0.883289424,0.860787355,0.856355046,0.856672117,0.916819201
TableExportAction.getRowCells,0.931570432,0.948522293,0.958737677,0.96413905,0.941554148,0.887069353,0.959024069,0.948362628,0.949225858
ProxyThread.isProxyAddress,0.760101122,0.831396516,0.736876306,0.777136438,0.801394638,0.762698713,0.745036831,0.774645766,0.749407183
DDS.checkSemantics,0.798236048,0.914323062,0.927473509,0.928871103,0.928230842,0.929151652,0.929440497,0.944434033,0.927936611
ProjectionImpl.projToLatLon,0.898206293,0.868502879,0.895431813,0.913228997,0.882272703,0.958593493,0.953093567,0.982011393,0.89910471
HarFileSystem.listStatus,0.903760989,0.934320548,0.917728119,0.931216853,0.924503403,0.931783508,0.92921206,0.927324724,0.921602111
PackageDocImpl.errors,0.999922376,0.999928516,0.999917837,0.999949263,0.999926163,0.999930245,1,0.999898956,0.999934226
RestApiFilter.getEndpointGroup,0.800061128,0.83064209,0.852461237,0.812300106,0.905955151,0.900872364,0.908520655,0.904335885,0.847676878
CompileStack.getNamedBreakLabel,0.912091833,0.893561668,0.920736453,0.913995981,0.842038786,0.913592645,0.914466609,0.913819864,0.91373549
PolicyInfo.getSrcPathExpanded,0.795222518,0.732250497,0.840693855,0.605627933,0.83104222,0.80203759,0.736506113,0.765198229,0.733699295
CoronaConf.getPoolInfo,0.583703133,0.866902954,0.903949944,0.915870116,0.919337049,0.877049973,0.899486292,0.881394519,0.95784395
CmsDisplayResource.getHistoricalResourceContent,0.851204554,0.917877732,0.872442425,0.888468453,0.918262845,0.885114779,0.921558822,0.889167002,0.910141263
DescriptorDistance.correlation,0.781841539,0.993603878,0.979159675,0.998859594,0.998935676,0.782491834,0.998921391,0.770905822,0.998886541
CmsDefaultXmlContentHandler.addCheckRule,0.757116678,0.875079888,0.866084074,0.807236535,0.806350973,0.803848094,0.868198345,0.807855724,0.830957425
ZooKeeperUtils.createLeaderElectionService,0.950247724,0.986717541,0.950607346,0.993746392,0.953092697,0.953733331,0.949057945,0.954316674,0.991228392
CmsPreviewService.readResourceFromCurrentOrRootSite,0.962839673,0.952214026,0.939131236,0.945310549,0.9337706,0.963443969,0.923532311,0.934340239,0.963764102
ProjectiveInitializeAllCommon.initializeProjective3,0.749688662,0.903908781,0.895226745,0.915700521,0.900144603,0.875770862,0.814788565,0.895189996,0.881986748
NumberUtil.parseInt,0.998601179,0.998482906,0.998535475,0.998612259,0.998582086,0.998602024,0.998453838,0.998551403,0.998451175
CmsRemovedElementDeletionDialog.getDialogButtons,0.871638409,1,0.884049148,0.941946404,0.820366905,0.872009903,0.999893866,0.751609348,0.999907549
AveragePrecisionAtK.run,0.762118799,0.850419519,0.898469029,0.8938532,0.891185248,0.878873151,0.905896653,0.913431278,0.913962751
GradientToEdgeFeatures.nonMaxSuppressionCrude4,0.987946489,0.994812457,0.994109325,0.994220913,0.995226375,0.994634248,0.994255961,0.970683019,0.995871684
PassiveScannerList.getScanner,0.974309922,0.958312424,0.957943055,0.974654452,0.978395556,0.974512346,0.972329947,0.957876054,0.974268105
BlockInlineChecksumReader.getGenStampAndChecksumFromInlineChecksumFile,0.908774608,0.922595721,0.921674588,0.915016978,0.914866229,0.915050756,0.927129588,0.91241941,0.940619537
AnnotationTypeRequiredMemberWriterImpl.addNavDetailLink,0.842737066,0.995373085,0.842979064,0.8428566,0.969817342,0.969371306,0.969872788,0.995472962,0.842680105
AddOn.canRunInJavaVersion,0.820950498,0.895887847,0.858360027,0.888029033,0.882701077,0.896927843,0.890885557,0.872328652,0.775943179
DoStuffFromPairwiseGraph.findCommonTracks,0.829400669,0.815877604,0.835037482,0.775287676,0.848776683,0.76612818,0.80632222,0.838357549,0.905407899
NodeMap.remove,0.958815647,0.959019415,0.959526868,0.987447354,0.987369396,0.987215202,0.989858574,0.960187469,0.959239361
TypeExtractionUtils.checkAndExtractLambda,0.867720022,0.936643526,0.922337451,0.94245198,0.957290882,0.937499479,0.920594006,0.93033388,0.945010554
StreamHandler.isLoggable,0.709391123,0.878112838,0.873610027,0.872912756,0.876166708,0.874531871,0.873121579,0.873907858,0.87786932
CDKMCS.queryAdjacency,0.933295274,0.962906452,0.923197829,0.96031573,0.979115548,0.929401916,0.956905552,0.940028278,0.963199427
A_CmsUploadDialog.addClickHandlerToCheckBox,0.838969877,0.960819016,0.964674451,0.960231843,0.935797644,0.898870202,0.895541124,0.908674897,0.924065874
EvaluateSimplifiedSilhouette.centroids,0.918464328,0.948270584,0.931391396,0.922510372,0.96026457,0.960028057,0.910702553,0.913685323,0.92030769
ClassNode.getDeclaredConstructor,0.983889797,0.984035312,0.98372224,0.983981994,0.983922754,0.983758851,0.983759031,0.983944149,0.983880062
Security.getAlgorithmProperty,0.825440548,0.8540132,0.886516242,0.851801537,0.859443309,0.858351561,0.853624734,0.878834578,0.857728683
CmsModuleConfiguration.initializeFinished,0.605886457,0.73479792,0.896714699,0.732004471,0.792273846,0.774078557,0.895737754,0.900164002,0.879874626
IO.readContents,0.910619569,0.962917263,0.940316861,0.909481164,0.99989414,0.901552316,0.90238763,0.911271494,0.9104119
Node.breadthFirst,0.860755842,0.863971301,0.863485436,0.802335714,0.999954573,0.866199358,0.861844242,0.86804946,0.863593609
ConnectionMatrix.getMatrix,0.900732083,0.871783584,0.895747283,0.889703176,0.966656115,0.89650469,0.89595742,0.882872856,0.891230173
Sudoku.main,0.63345732,0.753969939,0.895156234,0.84673129,0.9086986,0.84672875,0.871031908,0.886276845,0.877527623
OperationExpressionsUtils.extractAggregationsAndProperties,0.916549251,0.945454801,0.92473558,0.945214025,0.94257786,0.954346465,0.932387153,0.941211673,0.921544026
CmsVfsConfiguration.addFileTranslation,0.999888885,0.99993352,1,0.999854071,0.999867582,0.999886218,0.999895559,0.999859895,0.999862257
DuplicatingCheckpointOutputStream.closeAndGetSecondaryHandle,0.796062263,0.896714557,0.89755145,0.840340485,0.872967552,0.936700346,0.888652158,0.876689794,0.891834188
BlockPlacementPolicyConfigurable.chooseRemoteRack,0.919464193,0.940160079,0.955538635,0.929816918,0.953890374,0.932114476,0.949394383,0.951988754,0.956113464
AbstractMap.putAll,0.631387701,0.628106132,0.666517664,0.629523467,0.666186432,0.633618396,0.665361386,0.633488039,0.631299049
RandomAccessFile.read,0.91275797,0.906478537,0.913621441,0.891437259,0.906138314,0.901822375,0.888872087,0.90385231,0.912822481
ClientConfig.findFlakeIdGeneratorConfig,0.958765294,0.958264721,0.957904122,0.958491394,0.958232085,0.958575687,0.958794658,0.95811378,0.958688108
ProteinPocketFinder.readBioPolymer,0.784380983,0.94100139,0.946726115,0.855436591,0.930478963,0.928560041,0.890155842,0.901492484,0.861383837
Handover.produce,0.880810967,0.835482333,0.870276753,0.873900747,0.873653915,0.879641412,0.869974234,0.880292336,0.88084815
StaticTypeCheckingVisitor.adjustData,0.611684871,0.902482025,0.822646936,0.831431269,0.869678413,0.696768841,0.84677085,0.812658293,0.88116455
DFSInputStream.readFullyScatterGather,0.715313042,0.722509126,0.737304107,0.723390221,0.768417835,0.81199111,0.773186911,0.718991736,0.741658242
MathUtils.vectorLength,0.911872999,0.935512605,0.940876897,0.930496786,0.930182268,0.932927867,0.936371887,0.93521659,0.892781417
StringUtils.byteToHexString,0.915493837,0.927889828,0.917642424,0.9135336,0.918217413,0.914204507,0.914064998,0.931978074,0.918574616
A_CmsImportExportUserDialog.init,0.854099688,0.906238515,0.894039575,0.896399814,0.784616566,0.910218953,0.89104557,0.88916845,0.890079868
ConvolutionUtils.cnn1dMaskReduction,0.837586623,0.848783242,0.858066305,0.827234265,0.856412872,0.83258475,0.836051945,0.840324538,0.854364494
MultiBorder.update,0.476788545,0.814785018,0.742519603,0.734856974,0.765992783,0.831061927,0.679572319,0.809716236,0.748623386
ClientBwListConfigHandler.handleConfig,0.657842694,0.89228709,0.818731266,0.781766898,0.89661908,0.881223238,0.845094585,0.89661908,0.870477179
Main.doJarFile,0.634106199,0.82242901,0.823073332,0.583905438,0.907218983,0.896308665,0.916185081,0.896669312,0.706002744
CatGenConfigMetadataFactory.createDatasetSourceElement,0.942262199,0.955682301,0.972456371,0.955729311,0.955627004,0.956379431,0.972429598,0.971782059,0.956414066
JavaTokenizer.lexError,0.810072943,0.897543042,0.907503815,0.900395736,0.870839413,0.952759859,0.905676248,0.905934798,0.941509082
LightWeightHashSet.clear,0.562556907,0.906695181,0.957545732,0.955613113,0.964841588,0.815605388,0.952393111,0.890614385,0.95899462
CmsDriverManager.addSubResources,0.80265915,0.954433198,0.924985781,0.833615373,0.916389792,0.812873928,0.851044989,0.84772956,0.93129491
NioGroovyMethods.deleteDir,0.98564015,0.985071632,0.985311778,0.976107507,0.985071632,0.98502789,0.984791467,0.97514654,0.986233624
SerializationUtil.writeCollection,0.999928183,0.999951075,0.999898794,0.999915164,0.999898794,0.999892378,0.999840447,1,1
FileReaderSource.getReader,0.452096266,0.868428257,0.822387426,0.81476413,0.47840178,0.878587141,0.842164103,0.852773942,0.860237769
ImplPyramidOps.scaleImageUp,0.919399306,0.91418991,0.922463321,0.912211456,0.922233041,0.915473552,0.903528813,0.91333252,0.911314242
Balancer.waitForMoveCompletion,0.681010492,0.810903842,0.90338344,0.654204628,0.759380808,0.679235924,0.678307296,0.772757517,0.656822398
CollUtil.newBlockingQueue,0.944103581,0.794308744,0.94256656,0.499592997,0.932438694,0.932332732,0.943463839,0.933013388,0.796860505
GraphLoader.loadUndirectedGraphEdgeListFile,0.933549797,0.932168356,0.922390039,0.923239717,0.935550354,0.936413653,0.93108714,0.929246136,0.928753626
DataStream.printToErr,0.968574562,1,0.999896561,0.999881277,0.999869975,0.999922115,0.999915725,0.999893341,0.999910544
SocketOutputStream.transferToFully,0.83086246,0.832936987,0.820536156,0.854805258,0.803116023,0.823992002,0.81933498,0.80646507,0.832919858
ClassLoaderUtil.loadClass,0.878060246,0.913717679,0.935104216,0.901752384,0.898889901,0.908028497,0.925080282,0.911592682,0.891703468
ParosTableParam.insert,0.871459686,0.95543733,0.955572651,0.849992149,0.871395531,0.870514893,0.95476612,0.870109649,0.86050284
MongoDS.buildMongoClientOptions,0.903000371,0.88997463,0.898680139,0.918679912,0.912557687,0.907008869,0.897176735,0.895901539,0.899193
ThrowsTaglet.inheritThrowsDocumentation,0.94616428,0.941428493,0.944310274,0.941207638,0.959578865,0.943514016,0.949755348,0.938566275,0.934991998
WindowConverter.asExampleMatrix,0.883944694,0.883261163,0.879762637,0.891747534,0.881721568,0.895866409,0.883010059,0.882290942,0.881410786
AbstractServerBase.shutdownServer,0.835021507,0.911264379,0.899228562,0.912567866,0.911625553,0.907465196,0.890525859,0.914368139,0.879995583
Nc4Cursor.getOffset,0.592413292,0.966306525,0.96101116,0.960461137,0.967067317,0.745183975,0.961255541,0.961005126,0.967175501
ElementKindVisitor6.visitPackage,0.980435482,0.980348877,0.979770633,0.979852893,0.980285331,0.979944118,0.981005377,0.980323026,0.9802569
JDBCAppendTableSinkBuilder.build,0.710306966,0.900612996,0.883420014,0.861781526,0.887821437,0.916613723,0.863555256,0.84691732,0.821849846
ApiUtils.getContextByName,0.938246476,0.937445323,0.943294958,0.938146209,0.937684702,0.937646586,0.937816837,0.938050052,0.937827807
SquareBase_to_FiducialDetector.getCenter,0.622404719,0.821270537,0.837484537,0.879113482,0.802010459,0.790553831,0.818193544,0.74638719,0.846728545
PackageDocImpl.documentation,0.71960556,0.93176226,0.94657057,0.931868424,0.882763879,0.893642106,0.893578939,0.893578939,0.95788736
CDKOWLReader.read,0.717812287,0.800357985,0.840824307,0.829684962,0.826407837,0.841956629,0.864334967,0.85187779,0.872963559
AccumulatorHelper.mergeInto,0.908242052,0.922863787,0.925221631,0.92836529,0.916639473,0.920248013,0.923133009,0.931402529,0.91978853
JavaScriptScanner.htmlAttrs,0.886136035,0.907472717,0.939061185,0.85532616,0.936003026,0.910080886,0.860083568,0.924401747,0.864790815
JavacParser.typeArgument,0.93209256,0.959004869,0.895948763,0.918814874,0.962118964,0.954864205,0.946747165,0.960012203,0.95713941
HttpHeader.parse,0.499144676,0.797417665,0.773884033,0.812199285,0.822158524,0.80313661,0.796454721,0.847545769,0.797370803
CmsPublishRelationFinder.removeNestedItemsFromTopLevel,0.893425378,0.968683863,0.968554775,0.965366073,0.940668412,0.919429974,0.913785002,0.935130381,0.925316217
DapUtil.isWhole,0.979301043,0.977925666,0.977948995,0.978244822,0.979277521,0.974002562,0.978512524,0.977630941,0.977762068
VTimeZone.writeZonePropsByDOW_GEQ_DOM_sub,0.852501031,0.886591371,0.878636178,0.861217453,0.867159274,0.870831014,0.891210433,0.878255994,0.876562145
BioPolymer.getMonomerCount,0.922716721,0.940678813,0.952946861,0.896458599,0.648905123,0.892250464,0.704239849,0.906331122,0.958461511
CsvParser.nextRow,0.82133417,0.870089895,0.913240208,0.887984007,0.878240797,0.870946137,0.862270903,0.903325165,0.858140129
ConfigSiftScaleSpace.createPaper,0.908305436,0.97474705,0.997284249,0.985353601,0.974460118,0.975434003,0.976036551,0.991218171,0.975180377
SqlUtil.clobToStr,0.933609483,0.959234435,0.973249721,0.933730239,0.972585094,0.933941003,0.972470166,0.972342371,0.934025368
AbstractContainerCollector.destroy,0.575884471,0.895373946,0.911542108,0.909206524,0.933636501,0.818375897,0.91039671,0.897221079,0.909576167
YarnHighAvailabilityServices.forYarnTaskManager,0.944549784,0.942079427,0.947133426,0.942164401,0.973162881,0.94397325,0.935567097,0.948238488,0.945399639
JarHandlerUtils.tokenizeArguments,0.896235645,0.918413917,0.940774488,0.959845212,0.953580971,0.913225496,0.946888954,0.954373798,0.953152786
SIS.info,0.633257081,0.750872967,0.761126308,0.718881293,0.779764823,0.765229682,0.714414792,0.768900533,0.73136202
BitsUtil.invgrayI,0.851068722,0.868620063,0.870918174,0.871439571,0.869653361,0.899109652,0.89731238,0.898409502,0.869422736
DapController.senderror,0.848902566,0.819083373,0.771359457,0.823760189,0.812858816,0.850415039,0.820723883,0.827272003,0.8121537
CDKMCS.getMaximum,0.845095812,0.888413971,0.901536554,0.89232928,0.866438739,0.849628229,0.865185721,0.89130913,0.886808714
DocEnv.getAnnotationTypeElementDoc,0.999916254,1,0.999907674,0.999917487,0.999891448,0.999921914,0.999924346,0.999912135,0.999894608
Groovyc.setClasspath,0.76833375,0.999909311,0.847393314,0.846556334,0.999888179,0.846623965,0.999906374,0.869735619,0.999909662
FileCacheARC.showTracking,0.787559888,0.796611178,0.888087926,0.842191501,0.857389019,0.910911388,0.922217454,0.875389167,0.888251547
CmsResourceTypeStatResultList.addResult,0.876413724,0.831351254,0.838230698,0.828829159,0.811833319,0.818303971,0.820602124,0.831516159,0.82757901
ClientStateListener.awaitDisconnected,0.985593055,0.983834496,0.992828574,0.985174002,0.978530778,0.992536252,0.992526609,0.979004246,0.991931677
PortFile.waitForValidValues,0.67390079,0.871888629,0.875594696,0.866028298,0.862951902,0.894325953,0.880124384,0.871196944,0.899817582
SM2Engine.xor,0.998148438,0.998195708,0.998125362,0.998233872,0.918376165,0.998182118,0.998211458,0.998323153,0.998134894
DapDSR.generate,0.532610577,0.901526195,0.879833623,0.860728385,0.881952205,0.873915989,0.899642322,0.850092272,0.853690704
SourceText.getNormalizedColumn,0.726645886,0.802878085,0.834762101,0.79797752,0.891768737,0.799546905,0.816559657,0.854365197,0.874303047
QueryCapability.appendErrorMessage,0.830360468,0.826632995,0.849311235,0.805713187,0.862457492,0.807286034,0.89245009,0.901609419,0.856273778
UCaseProps.isFollowedByMoreAbove,0.944174028,0.929958202,0.947082036,0.898933327,0.879641055,0.782001126,0.928227666,0.928143598,0.999379796
DFSUtil.byteArray2String,0.893036241,0.893200199,0.942397779,0.914509594,0.921283393,0.918282025,0.942557538,0.951154537,0.91110219
Evaluation.recall,0.99197509,0.992017329,0.991673682,0.991590035,0.991872374,0.991894009,0.991751071,0.991691875,0.991765972
BondPartialSigmaChargeDescriptor.getParameterType,0.900862573,0.999862414,0.999882879,0.999895571,0.999882879,0.999866781,0.999882879,1,0.999825113
KerasSpatialDropout.getOutputType,0.890864375,0.999879821,0.999930477,0.999892714,0.999904172,1,0.999809462,1,0.999845269
BidiWriter.doWriteForward,0.724853131,0.936505031,0.952454888,0.937585163,0.942523121,0.936929164,0.938844846,0.939449615,0.933975059
AddOn.setLoadedAscanrules,0.999896348,0.999889011,0.999879025,0.999889224,0.99993211,0.999895324,0.999908064,0.999870211,0.99989649
DefaultGroovyStaticMethods.sleepImpl,0.860079435,0.884782792,0.902870288,0.88202673,0.884945316,0.886345721,0.885904429,0.88145776,0.935759972
AtomContainer.getBond,0.999919469,0.999902018,0.999913092,0.999901774,0.999909058,0.999909282,1,0.941364855,0.999936322
CompilerConfiguration.isIndyEnabled,0.931796993,0.999924199,0.999894729,0.999922984,0.92237994,0.999925637,0.999946235,1,0.999929274
Snowflake.nextId,0.671082733,0.878227579,0.788013438,0.882482082,0.796732803,0.868722692,0.805815381,0.823895795,0.864118248
SameDiff.initializeTraining,0.259751499,0.910017404,0.901314159,0.878854386,0.896828574,0.841015685,0.894645112,0.909586647,0.890928513
SqlTableContext.deleteAllDataForContext,0.997406014,0.997445881,0.99736379,0.99736379,0.997556178,0.997556734,0.998370374,0.997477957,0.997554904
WorkbenchPanel.createSelectPanelsSplit,0.921243534,0.951715156,0.960935867,0.920915915,0.923105055,0.938189336,0.94524676,0.893853518,0.940970682
CmsLinkSelector.setInternal,0.686604519,0.861843087,0.924291335,0.91306052,0.910530332,0.876407421,0.969780855,0.938502217,0.837228692
FlinkAggregateExpandDistinctAggregatesRule.convertMonopole,0.832244333,0.918580644,0.827878179,0.898155675,0.894234606,0.898998544,0.785638381,0.926485625,0.838927574
DDS.resolveAlias,0.874571392,0.912434188,0.897720359,0.866268902,0.930586366,0.87201635,0.897298819,0.893887677,0.877752178
ClassUseWriter.addClassList,0.663105681,0.84680515,0.699560572,0.742730471,0.788883798,0.858507889,0.72416069,0.883086298,0.725358715
BenchmarkDataSetIterator.next,0.410067797,0.902163298,0.900537949,0.90219727,0.899395915,0.901125053,0.900352832,0.900441903,0.901125053
Util.normalizeDriveLetter,0.841807175,0.862829614,0.852991751,0.84466292,0.843725467,0.845140499,0.879628559,0.892295651,0.833470943
CmsDataViewParams.createViewInstance,0.904556012,0.936551375,0.928956865,0.921194355,0.935097422,0.933514187,0.936042454,0.955863757,0.914923886
ScanProgressActionIcon.getSkipText,0.656595965,0.778910978,0.778640994,0.742125533,0.813185408,0.786764309,0.813589909,0.768988936,0.779495043
DefaultGroovyMethods.downto,0.95668958,0.937362278,0.954281929,0.922295894,0.929713384,0.922969109,0.943785479,0.922982576,0.929817415
CmsJspContentAccessValueWrapper.getIsEmptyOrWhitespaceOnly,0.949639023,0.997202507,0.997284836,0.957667858,0.989004649,0.957179414,0.988690336,0.988899033,0.997265739
ExampleVideoMosaic.nearBorder,0.891112143,0.924173486,0.890065613,0.904253748,0.925304615,0.932119395,0.915339241,0.931389212,0.904028284
CollUtil.removeEmpty,0.552459989,0.999920585,0.999934919,0.999909149,0.999922885,0.999907361,1,0.999905423,0.999924892
BeanTable.fireBeanDataChanged,0.745470191,0.89223563,0.90815011,0.859404075,0.890069306,0.90073991,0.960259194,0.899996902,0.928626318
ImageSelectorAndSaver.process,0.673492922,0.854230979,0.810539209,0.909504306,0.907063298,0.925098458,0.877583557,0.905712744,0.789389511
FactoryKernel.table1D_F32,0.963426619,0.97070486,0.963970683,0.964942152,0.964391082,0.964936927,0.964753442,0.97751154,0.988169104
NCdumpW.print,0.520446328,0.787749366,0.841658254,0.800688086,0.868300986,0.788681033,0.873845086,0.804235185,0.853289815
CmsXmlEntityResolver.initialize,0.649226082,0.901999545,0.897651635,0.848448446,0.857965974,0.865944669,0.811931022,0.87236646,0.922472023
GroupedMap.containsValue,0.999903947,0.999873866,1,0.99990644,1,0.999901246,1,1,0.999861833
PreJava2GroovyConverter.visitJavaArrayInit,0.777261725,0.835648972,0.803039754,0.808616451,0.815211307,0.793332137,0.797579727,0.815896377,0.854657388
TaskManagerConfiguration.fromConfiguration,0.887790307,0.89534893,0.900044346,0.92784197,0.92051913,0.915385345,0.899618755,0.917639063,0.891828953
BaseShapeInfoProvider.createShapeInformation,0.693005959,0.981958453,0.815275917,0.691787779,0.996089223,0.688189744,0.748845932,0.944391165,0.814444745
BookKeeperJournalMetadataManager.verifyEditLogLedgerMetadata,0.811184427,0.92547374,0.908094974,0.90779739,0.891246793,0.903095294,0.90075668,0.905491734,0.952081617
JavacTaskImpl.handleFlowResults,0.767875436,0.872637016,0.942954334,0.911076529,0.932417384,0.838749255,0.844274967,0.958910293,0.888131559
CachedSAMClass.coerceToSAM,0.793190153,0.837581111,0.853953947,0.843876049,0.841031264,0.836490398,0.852137656,0.834773145,0.805810533
Text.charAt,0.730142624,0.726247233,0.926705803,0.785984346,0.912776315,0.85020161,0.778618946,0.788186717,0.860407474
SessionNotificationCtx.write,0.593407084,0.966130007,0.965779501,0.846416652,0.974427847,0.966130007,0.971944442,0.963281663,0.878573439
OnnxGraphMapper.initFunctionFromProperties,0.918247612,0.909229301,0.92238068,0.916066594,0.905821614,0.931737353,0.941872533,0.924406886,0.901545585
JournalSet.checkJournals,0.851429298,0.920847137,0.921069464,0.935791475,0.928500619,0.912983802,0.932344646,0.940220854,0.924351184
CmsGalleryController.removeGalleryParam,0.992621153,0.992869245,0.992680709,0.992578579,0.992680743,0.992671499,0.992522065,0.992572888,0.992622801
