func_name,qwen3-8B_ires,doubao-embedding-vision-251215_ires,qwen3-4B_ires
ClientNetworkConfig.setAddresses,0.912659511,0.852091561,0.917640948
InternalDebugControl.setDebugFlags,0.999922216,0.995886954,0.999838969
WordVectorSerializer.readWord2VecFromText,0.872621962,0.796556434,0.820853912
CmsHtmlList.setSortedColumn,0.948128283,0.88700474,0.924109303
LocalClusteringCoefficient.runInternal,0.912709402,0.895645742,0.90675531
DBInputFormat.getCountQuery,0.986918811,0.966937457,0.986825672
AbstractReader.handleEvent,0.828271671,0.779917616,0.830335429
GridDatasetInv.getVertCoordinate,0.878790903,0.835309798,0.863240658
Config.getMapConfigOrNull,0.999923817,0.998618307,0.999905577
CmsWorkplaceManager.getDefaultView,0.890374096,0.830695682,0.819400021
OpenCmsCore.initServlet,0.895190067,0.72356457,0.854230616
SDLoss.huberLoss,0.987632154,0.990174326,0.994915358
NonCHHeavyAtom.matches,0.999887101,0.99807195,0.999901947
IndentPrinter.printIndent,0.923857331,0.869714433,0.88502856
ShellParser.findPattern,0.986271313,0.97986569,0.996342527
Parser.alignINClause,0.865163767,0.744894479,0.828872539
AsyncMultiDataSetIterator.next,0.880361823,0.83031369,0.861209449
NodeExtensionFactory.create,0.867351531,0.761558948,0.861018098
AlertPanel.getSelectedAlertsImpl,0.91952312,0.888049884,0.906215646
Kafka08Fetcher.createAndStartSimpleConsumerThread,0.936279368,0.833766999,0.9087409
DetectChessboardCorners.computeFeatures,0.919079457,0.785246344,0.880594536
MapUtil.createMap,0.959036041,0.941009203,0.955109929
IOUtils.readFileChannelFully,0.932160268,0.880307156,0.946686556
ExtensionScript.invokeProxyScript,0.989432406,0.981748123,0.993980057
ServletUtil.showSecurity,0.97191247,0.938498945,0.972399616
CmsSitemapController.createSubSitemap,0.975406972,0.962962151,0.98023798
GammaDistribution.regularizedGammaQ,0.945925332,0.878663163,0.925117749
CBLOF.getClusterBoundary,0.929937196,0.842823731,0.911750144
MLLibUtil.toVector,0.959401358,0.844919109,0.933512418
SpiderController.addSeed,0.847553017,0.780582142,0.808921276
Spider.fetchFilterSeeds,0.946661428,0.866758939,0.921933047
OptimizerNode.prunePlanAlternatives,0.881891579,0.742188985,0.889088975
HtmlQuoting.quoteOutputStream,0.935473161,0.898791057,0.946322095
HttpConnection.setMethod,0.896002404,0.786677573,0.892145421
MembersView.createNew,0.949004001,0.847864676,0.945702325
CmsDomUtil.getEffectiveBackgroundColor,0.865297104,0.857724839,0.897177516
KMedoidsPark.currentCluster,0.952546644,0.930761496,0.896398817
LevenbergMarquardtMethod.simulateParameters,0.895980517,0.823214177,0.829480933
ConverterRegistry.getConverter,0.901305511,0.818733892,0.888689352
ArrayByte.getDouble,0.96664258,0.963782122,0.915273906
ConnectionLimitingFactory.decorateIfLimited,0.863776497,0.71609157,0.852002624
ClassReader.readName,0.97241539,0.978416392,0.992326035
Bidi.addPoint,0.923821774,0.791557578,0.921566437
HazelcastClientCachingProvider.createCachingProvider,1,1,0.999865024
ConcurrentConveyor.offer,1,0.998993231,0.999889461
GEnhanceImageOps.sharpen4,0.984083591,0.957674592,0.983694107
AtomPlacer3D.getBondLengthValue,0.973467642,0.944506498,0.967041277
ListBuffer.next,0.89468365,0.860882175,0.903491056
SparseBooleanArray.get,0.98540446,0.964174604,0.988113726
JSONObject.putOpt,0.958945262,0.944578188,0.943645351
DebugMolecularFormula.addIsotope,0.948031841,0.925211583,0.9730867
FilterReplaceDialog.getBtnCancel,0.969878396,0.931038934,0.959781758
Server.channelIO,0.859550018,0.822918013,0.860699672
MapDataStores.createWriteThroughStore,0.948176018,0.912066402,0.924609257
IntValueArray.compareTo,0.999953306,1,0.999854851
AlertAPI.getRiskId,0.910518199,0.825950465,0.925797271
MkAppLeafEntry.writeExternal,1,0.998911192,0.999869889
IsotopeFactory.getMajorIsotope,0.972745394,0.921516134,0.974768585
AbstractCustomColumnHistoryReferencesTableModel.getColumnClass,0.874248569,0.781989,0.889912271
PartitionScanRunner.run,0.839343641,0.77585729,0.775271345
BasicGroupCountDescriptor.calculate,0.869504271,0.878532666,0.830990454
StructuredSyntaxDocumentFilter.getMultiLineRun,0.935245015,0.883690031,0.943389928
AtmosSigma.getCoordinateArray,0.896065761,0.792070365,0.884190376
InvCatalogFactory10.readAccess,0.951350707,0.940512556,0.937374238
ResourceGroovyMethods.newReader,0.871120919,0.889242248,0.904309007
AbstractFsCheckpointStorage.encodePathAsReference,0.921669435,0.860390327,0.844520632
IonizationPotentialTool.getDTHalogenF,0.987452947,0.953704954,0.96977442
CompositeMFileFilter.exclude,0.999928887,1,0.999914147
ChemModelManipulator.removeAtomAndConnectedElectronContainers,0.973967009,0.936545901,0.97050886
SDBaseOps.linspace,0.94170283,0.856540041,0.93163168
DefaultGroovyMethods.chop,0.934956866,0.89544312,0.959732359
CsvReader.read,0.905756038,0.752615325,0.912573428
TrainModule.getLayerMeanMagnitudes,0.895374333,0.741849061,0.85394886
CmsResultsTab.addSingleResult,0.878306978,0.764334779,0.842771666
BasicModelUtils.wordsNearestSum,0.912512839,0.825853955,0.867848895
HybridMemorySegment.get,0.997847583,0.99349791,0.997867342
WeightedEvictableList.voteFor,0.876892474,0.775912018,0.83226416
Inspector.getMethods,0.95945487,0.939332547,0.957139654
NonReusingKeyGroupedIterator.nextKey,0.916966321,0.870663827,0.897377334
AbstractRStarTreeNode.adjustEntry,0.90711732,0.778906308,0.878873609
QuorumCall.checkAssertionErrors,0.761984847,0.646967783,0.749812573
CmsDirectEditEntryPoint.initializeButtons,0.947770223,0.91461532,0.941583835
Calendar.updateTime,0.821311154,0.80809762,0.713834726
MapMath.dmsToRad,0.887711775,0.862167608,0.935915171
TagImpl.firstSentenceTags,0.94066945,0.876155745,0.949138963
NewDependencyCollector.getDependencies,0.856676469,0.793908027,0.826710409
Sql.buildSqlWithIndexedProps,0.799608094,0.641338585,0.812472325
MapProxyImpl.iterator,0.905415689,0.757158538,0.906039618
PerturbedAtomHashGenerator.combine,0.863755673,0.793942344,0.84683166
RayleighDistribution.logpdf,0.958412331,0.866160376,0.948669879
SimpleGeometryIndexFinder.getEnd,0.940524197,0.881599788,0.954662688
DecimalFormat.collectIntegralDigits,0.939878231,0.904388615,0.962047513
OnDiskUpperTriangleMatrix.getRecordBuffer,0.89459774,0.798640296,0.838796486
CmsJspTagContainer.printElementWrapperTagStart,0.955698283,0.894747201,0.951502072
ListStringRecordReader.initialize,0.867877608,0.850537238,0.870079345
Control.closeSessionAndCreateAndOpenUntitledDb,0.934355723,0.870425571,0.919564927
ConstantsSummaryBuilder.build,0.539763399,0.562517552,0.585439234
PackageIndexFrameWriter.addNavigationBarFooter,0.76780802,0.753637282,0.841146791
ClusterManagerAvailabilityChecker.waitWhileClusterManagerInSafeMode,0.869040149,0.752951695,0.80285529
Indices.isScalar,0.890682903,0.819680867,0.919726748
MutableHashTable.ensureNumBuffersReturned,0.922335473,0.843488425,0.874559583
DepsAnalyzer.archives,0.766252641,0.640794683,0.747826832
Cycles.getBond,0.961915824,0.953925167,0.961046685
FileImageManager.renameCheckpointInDir,0.852992559,0.838983275,0.896713485
Symtab.instance,0.999870334,0.999137342,0.999889212
FactoryIntensityPointAlg.harris,0.979833967,0.963528308,0.987026062
SDMath.confusionMatrix,0.973345408,0.929702603,0.948380225
RayleighDistribution.cdf,0.966543607,0.898121543,0.949909543
SerializationUtils.writeObject,0.942335083,0.899289898,0.925529586
CheckpointCoordinator.triggerSynchronousSavepoint,0.992742308,0.983034429,0.991094737
DapNode.setAttribute,0.924940398,0.893293564,0.920728945
ConfigManager.validateAllPolicies,0.905469321,0.874245761,0.919991319
FileFixer.setPolicyInfo,0.874805325,0.821577143,0.90316283
PartitionReplicaManager.sendSyncReplicaRequest,0.936701092,0.859246567,0.924890704
MethodlessRouter.anyMatched,0.970677504,0.933525406,0.964974117
AbstractParamContainerPanel.removeParamPanel,0.929070203,0.864381291,0.940391487
GribVariableRenamer.makeMapBeans,0.910914267,0.80255543,0.896205224
HSMDependenceMeasure.countAboveThreshold,0.964802784,0.927511898,0.968834311
CmsContainerpageHandler.createToggleEditSmallElementsMenuEntry,0.924178047,0.875520014,0.838138257
QueryableEntry.getConverter,0.89278199,0.840591183,0.916909115
NDArrayMessage.chunkedMessages,0.955773584,0.89781955,0.9392071
ToolEnvironment.loadClass,0.870512092,0.738389931,0.88477693
Instruction.length,0.920809019,0.753531478,0.858512928
ResourceGroovyMethods.leftShift,0.820118411,0.698793671,0.820850992
GroovyMain.setupContextClassLoader,0.928664154,0.926614195,0.925097078
SVGUtil.svgRect,0.999869794,0.999251068,0.99989705
KPointCrossover.crossover,0.961379759,0.944591112,0.972205296
SDArray.serialize,0.758547264,0.726609558,0.865071084
iniFile.getPropList,0.948922702,0.849310342,0.939447417
SingleInputUdfOperator.withForwardedFields,0.926495255,0.931343759,0.946492714
RetouchedBloomFilter.addFalsePositive,0.904566424,0.885278621,0.884044974
AbsSetting.toBean,0.966626958,0.934635695,0.959141734
ReactionSchemeManipulator.getAllAtomContainers,0.968452777,0.947340817,0.972811059
ExpandoMetaClass.isGetter,0.937733337,0.882200794,0.962436504
JCheckBoxTree.isSelectedPartially,0.963376201,0.933612245,0.962144455
CmsPublishList.internalReadUUIDList,0.974600372,0.925060821,0.978190379
DynamicFactory.convert,0.891272919,0.865218847,0.914353913
CmsContainerpageController.unlockContainerpage,0.910043708,0.841037682,0.881193652
SourceUnit.convert,0.770190931,0.662121642,0.726322685
GuiBootstrap.setupLocale,0.91406766,0.739054343,0.918995671
GribCdmIndex.openMutableGCFromIndex,0.890468442,0.832712753,0.893715207
EmulatedFields.get,0.964022898,0.948101437,0.981932516
ClusterJoinManager.handleMasterResponse,0.934630322,0.830470426,0.935588685
KerasAlphaDropout.getOutputType,0.999845349,0.999257216,0.99989093
ReplaceableContextIterator.setText,0.90628876,0.808459583,0.868313188
FileUtil.size,0.870069183,0.849501369,0.886376251
FactoryPointTracker.dda_FH_SURF_Stable,0.930371399,0.915266391,0.959947898
RaftSemaphore.drain,0.931192577,0.884474313,0.920527906
QueryChemObject.addListener,0.970173717,0.947806521,0.964009599
Gen.makeNewArray,0.957175716,0.938223581,0.955553296
Configuration.banDevice,0.93051346,0.887837411,0.946115219
Symbol.location,0.85921848,0.831779362,0.907782992
RadialCoordSys.getMaximumRadial,0.923789908,0.846811943,0.916401147
Bond.setOrder,0.955586968,0.948352181,0.91198133
LocalDirAllocator.ifExists,0.999847357,0.999166944,0.999855689
NewifyASTTransformation.determineClasses,0.834571805,0.761914641,0.859399967
DConnect2.getDDS,0.948659061,0.928759048,0.943511375
HBaseTableSchema.getQualifierTypes,0.979851144,0.963997867,0.983375937
HtmlDocletWriter.getNavLinkTree,0.790234139,0.792475512,0.75032155
ExtensionHistory.showAlertAddDialog,0.995360798,0.979180212,0.989634877
MaterializeKNNPreprocessor.fireKNNsInserted,0.999879811,0.999228795,0.999895875
BasicRecordStoreLoader.getKeyValueSequence,0.917911945,0.915509384,0.929347227
FeatureBagging.run,0.89825716,0.807992847,0.934279751
TFGraphMapper.initFunctionFromProperties,0.930549378,0.891433673,0.920720063
JobTracker.heartbeat,0.915457084,0.824056626,0.89529169
CPSubsystemConfig.setLockConfigs,0.99602752,0.983692532,0.991410947
DString.deserialize,0.837774169,0.785715612,0.849172182
AnnotationProxyMaker.getAllReflectedValues,0.813905149,0.729684664,0.772141435
FileReader.writeToStream,0.898075964,0.942607481,0.934767085
JTableSorted.ensureRowIsVisible,0.855519484,0.815915787,0.912162823
A_CmsStaticExportHandler.purgeFile,0.896029784,0.855874542,0.943778446
NodeSetDTM.nextNode,0.998552021,0.991073325,0.99660195
CmsContainerpageDNDController.initNestedContainers,0.805050372,0.764328913,0.791896513
DefaultTableColumn.getValue,0.739999878,0.699394144,0.69114421
ScanProgressItem.getProgressPercentage,0.793516706,0.724395936,0.800553929
LoggingUtil.warning,0.997216088,0.986957589,0.995364382
SM2Engine.init,0.925384623,0.883067262,0.898811448
CmsFormRow.initInfoStyle,0.908656891,0.824002287,0.850444962
AvatarNode.waitForRestart,0.861791178,0.824023248,0.908172459
ConstructorBuilder.buildConstructorDoc,0.926398013,0.854240783,0.903697873
EccentricConnectivityIndexDescriptor.calculate,0.951070593,0.903173527,0.956205965
OptionsPassiveScan.initParam,0.920726906,0.864064447,0.915404343
KerasLayerUtils.getNOutFromConfig,0.947968762,0.905280972,0.95218064
RequiredParameters.helpText,0.929363099,0.840484323,0.930289337
ParseUtil.collectValues,0.824201547,0.709107492,0.788462085
CmsModelGroupHelper.collectDescendingInstances,0.943873285,0.897945196,0.947258937
CirculantTracker.elementMultConjB,0.951965409,0.835535655,0.870518549
ManageAddOnsDialog.notifyAddOnUninstalled,0.993170513,0.976097067,0.992471019
IOUtil.setChannelOptions,0.843620356,0.808912409,0.820376067
GribIosp.makeLazyTime2Darray,0.880436012,0.815548518,0.86239111
ScaledUnit.toDerivedUnit,0.976762879,0.949493863,0.982742353
VisOdomMonoPlaneInfinity.estimateClose,0.881001659,0.832954984,0.884739746
DistanceStatisticsWithClasses.sampleMinMax,0.91999827,0.797763586,0.860014212
SameDiff.evaluateMultiple,0.811868872,0.721745307,0.835769372
ExampleColorHistogramLookup.coupledRGB,0.93417531,0.918312817,0.912834518
DTMAxisIteratorBase.getNodeByPosition,0.865507539,0.709099346,0.84894373
Calendar.handleComputeJulianDay,0.883910097,0.837521716,0.87148511
WeightedPathDescriptor.calculate,0.900657616,0.815052929,0.883699001
SlotPoolImpl.requestNewAllocatedSlotInternal,0.827339261,0.759225164,0.876186212
RemoveFromLoadAllOperation.removeExistingKeys,0.898092527,0.822272531,0.883021606
GempakGridReader.printAnalBlock,0.952910733,0.88577475,0.950659509
ExceptionUtils.rethrow,0.976879061,0.976328325,0.988752099
CmsSerialDateValue.readOptionalString,1,0.998996143,1
DataStream.addSink,0.760614444,0.703995048,0.764322258
FactoryPointTracker.dda,0.915894321,0.819497845,0.929520088
KeyStore.setEntry,0.999849665,0.998961846,1
SystemClock.scheduleClockUpdating,0.92523677,0.811851188,0.892699823
TraitASTTransformation.copyClassAnnotations,0.969236615,0.910099143,0.955190122
TreeInfo.symbol,0.989792511,0.988754752,0.989549517
LogManager.addLogger,0.888049391,0.761552607,0.885980101
JdepsTask.run,0.68398877,0.610647849,0.709937171
StatementUtil.getGeneratedKeys,0.966624152,0.946653466,0.959346723
ExtensionScript.handleUnspecifiedScriptError,0.952720454,0.920247274,0.945508177
LogFactory.getLog,0.916886872,0.889694289,0.953487559
DefaultTypeTransformation.isEnumSubclass,0.926641608,0.867685165,0.933056677
PatriciaTrie.values,0.697126672,0.639039458,0.716040851
CmsContentEditor.previewNativeEvent,0.902146523,0.83748933,0.926336035
StackTraceSampleCoordinator.triggerStackTraceSample,0.931325463,0.845459059,0.90309827
Extern.readPackageList,0.824165635,0.771013055,0.840054674
CmsListManager.unlockCurrent,0.939889144,0.959298188,0.950926593
ZipFile.getComment,0.804809289,0.778027419,0.870541466
Resolve.findImmediateMemberType,0.98642199,0.961180922,0.966389072
ManagedConcurrentLinkedQueue.add,0.96189424,0.909174879,0.96699749
PoolManager.canBePreempted,0.922757982,0.87603477,0.910719358
UnionFindUtil.make,0.904204613,0.861505041,0.916036583
JumboCyclicVertexSearch.fused,0.970266865,0.912222585,0.981107437
BaseImageClassifier.preprocess,0.621747653,0.443955531,0.482709982
API.convertViewActionApiResponse,0.927084689,0.874364639,0.920105312
CmsSearchControllerFacetQuery.addFacetPart,0.852733568,0.760651761,0.84499826
FortranFormat.atof,0.811914801,0.632380342,0.840058941
GeometryUtil.translate2DCenterTo,0.987246051,0.950792572,0.98840057
TableExportAction.getColumnNames,0.889811877,0.893126046,0.930626202
Numbers.asLongExactly,0.983198873,0.957072098,0.974215722
StringUtils.concatenateWithAnd,0.933309112,0.931195762,0.961475804
Util.isUnitless,0.940184022,0.833675095,0.916616797
FSDataset.validateBlockMetadata,0.927171119,0.855809297,0.936924646
FileUtil.lastIndexOfSeparator,0.909257347,0.837738855,0.915674592
DistanceFunctionVisualization.getLPNormP,0.992907115,0.995603528,0.995676949
Kafka.startFromSpecificOffset,0.999895618,0.999328317,0.999841589
CmsLazyFolder.getOrCreateFolder,0.98190684,0.911452958,0.974743664
CmsMoveUserToOU.submit,0.865321631,0.82773158,0.878111501
EnhancementsImpl.getDescription,0.823866369,0.659530123,0.688378684
ReplaceableString.copy,0.844429349,0.765178451,0.856648189
PnPLepetitEPnP.computeResultFromBest,0.877963398,0.82513869,0.914310381
CollUtil.page,0.938364901,0.862044617,0.935055549
TaskTracker.mapOutputLost,0.992720649,0.974250339,0.987226322
Balancer.createNamenode,0.770440845,0.701754802,0.736617614
ClientExecutorServiceProxy.submit,0.85343147,0.712931801,0.863355834
SVGPlot.saveAsPNG,0.957033689,0.893202522,0.931413189
FSDatasetAsyncDiskService.deleteAsync,0.94354715,0.904006552,0.938053672
StreamTransformation.getOutputType,0.899895799,0.88206079,0.911525387
OrderedStreamElementQueue.addEntry,0.865884417,0.781340883,0.871740034
PerplexityAffinityMatrixBuilder.computePi,0.95383171,0.922265651,0.943610546
HttpRequest.cookie,0.797494817,0.566121713,0.748500032
SettingLoader.store,0.866387516,0.772030311,0.891939158
GroovydocManager.attachGroovydocAnnotation,0.922552552,0.867409463,0.928262713
Messages.createMessage,0.855766269,0.766925813,0.884293426
ServerLogReaderTransactional.getManifest,0.902428438,0.827560371,0.924318754
AtomicLongContainerCollector.onIteration,1,0.999451972,1
CmsContainerElementData.getSettingConfig,0.999704588,0.998585638,0.999664306
SourceUnit.create,0.97064919,0.945959727,0.948226574
DbUtil.getJndiDs,0.966169528,0.941212983,0.972144907
KeyedStream.process,0.864111893,0.736263136,0.861113207
HttpUtil.addParam,0.893312104,0.870730907,0.925780953
D4Cursor.readAs,0.891433209,0.788097542,0.903812626
HttpServer.getWebAppsPath,0.926911675,0.924652823,0.967139025
CmsFlexCacheKey.parseFlexKey,0.862174325,0.676940909,0.797104561
LinkedTransferQueue.tryAppend,0.929117354,0.882316451,0.921587577
UCharacter.codePointCount,0.929128164,0.851910535,0.929595599
FactoryPointTracker.dda_FH_SURF_Fast,0.913129477,0.882663291,0.929217338
SecureUtil.createMessageDigest,0.970287668,0.969631018,0.978390776
NetworkEnvironmentConfiguration.createNettyConfig,0.914352676,0.849143821,0.932958695
DataSet.firstRow,0.941610307,0.923886461,0.947603996
CmsJlanNetworkFile.getFullChildPath,0.79296384,0.705088313,0.796866331
DataFactory.findAccessByServiceType,0.980413177,0.940599931,0.979923996
OCNNOutputLayer.computeScore,0.972903366,0.946172521,0.967933474
Nd4jWorkspace.destroyWorkspace,0.903652343,0.838850939,0.904347365
LocaleUtils.createResourceFilesRegex,0.948135548,0.905205011,0.929406767
HttpResponseHeader.getHttpCookies,0.979049805,0.933081559,0.984383945
NioOutboundPipeline.unschedule,0.651913898,0.547037774,0.57244532
MutableBigInteger.divideLongMagnitude,0.894426032,0.832784713,0.900590743
CameraPlaneProjection.planeToNormalized,0.999903564,1,0.999893297
DomainAlwaysInScopeMatcher.matches,0.7124469,0.750383866,0.778446861
InvariantRanker.rank,0.73395827,0.636145638,0.746454144
ParameterTabPanel.reportErrors,0.861708658,0.74116977,0.847613751
LocalJobUtilization.write,0.956139711,0.920920655,0.957374996
KvStateSerializer.serializeValue,0.901355463,0.87243714,0.875153001
NamespaceBuilderSupport.invokeMethod,0.916537154,0.857399683,0.926350603
GEOSTransform.FGFtoSat,0.920120278,0.905581912,0.901529071
DTMDefaultBase.getNextAttributeIdentity,0.971847883,0.918779202,0.947519726
MetricsUtil.parseMetricName,0.867820236,0.767048356,0.878852805
CmsContextMenuWidget.addRootMenuItem,0.973766577,0.96411961,0.974608609
VariantCustom.setParameter,0.950492424,0.903836177,0.956019941
AtomTetrahedralLigandPlacer3D.calculate3DCoordinates3,0.882696166,0.843878611,0.865000333
MoleculeSignature.calculateOrbits,0.936218892,0.839629989,0.949833924
MessagePattern.prefix,0.783908884,0.701611359,0.759988615
TaskTracker.getAveMapSlotRefillMsecs,0.958306276,0.929488823,0.98339405
Nidsheader.pcode_25,0.915810726,0.846667231,0.909844332
DiSH.subspaceDimensionality,0.846162576,0.789373962,0.864516145
Quantifier.matches,0.94551407,0.900835172,0.949641181
HeartbeatManagerImpl.receiveHeartbeat,0.903806319,0.866777934,0.886630997
CudaAffinityManager.touch,0.872179093,0.765019108,0.858540019
SparseBooleanArray.delete,0.9955542,0.995995638,0.995823181
AbstractRStarTree.overflowTreatment,1,0.999274965,0.999914802
ChecksumStore.putIfAbsentChecksum,0.9629988,0.883826478,0.942449446
ClassWriterImpl.addTypeParamInfo,0.845053132,0.816136713,0.801266758
DbUtils.getColumnType,0.987705444,0.976483281,0.990363442
MarkdownDocStream.indent,0.934269827,0.909194157,0.921799978
LocalDirAllocator.getLocalPathToRead,1,0.998794625,0.999903084
CmsStringUtil.splitAsList,0.926861265,0.876543321,0.94827227
DateTimeUtils.parseDateFormat,0.945718671,0.839887317,0.919644903
Mean.highPrecision,0.864894881,0.727940463,0.823073359
PCA.pca,0.90751056,0.856706439,0.919473096
Sql.cacheStatements,0.999900469,0.997283558,0.99987605
HardLinkFileInfo.getHardLinkedFile,0.923152377,0.911799207,0.958265189
Tree.depth,0.978916508,0.948455474,0.979386354
SourceBuffer.write,0.960441753,0.923388402,0.940482741
ServletUtil.showThreads,0.975398962,0.922299535,0.984898927
TaskExecutor.notifyOfNewResourceManagerLeader,0.881608118,0.770985165,0.859097343
SwingUtils.getDescendantOfType,0.999909894,1,0.999875346
NetcdfFileWriteable.addVariableAttribute,0.928855367,0.911282498,0.935722813
FixBondOrdersTool.getRingSystem,0.945769669,0.933157227,0.965751869
SimplifiedCoverTree.checkCoverTree,0.895790412,0.7821561,0.883357092
IndyGuardsFiltersAndSignatures.unwrap,0.884950887,0.831102458,0.944255301
DBIDUtil.symmetricIntersection,0.885112903,0.814771409,0.897847157
LocalDateTime.withNano,0.999889398,0.999328157,0.999874014
JShellTool.builtInEdit,0.837510297,0.725111977,0.848639988
PortableUtils.getArrayLengthOfTheField,0.961563503,0.84744908,0.943578702
CmsJspResourceWrapper.readResource,0.950091303,0.909475433,0.967577249
StructuredSyntaxDocumentFilter.remove,0.833544002,0.736686539,0.780745747
CmsContentService.getSessionCache,0.991493073,0.97387277,0.986557153
ConvertImage.average,0.882453171,0.907784929,0.931516233
JShellTool.showSetStart,0.656631666,0.491557166,0.630512037
ServletUtil.getCookie,0.897861628,0.873432222,0.926684551
Groovy.computeScriptName,0.670719541,0.622703701,0.713032487
Validator.validateUpperCase,0.985942713,0.965520673,0.978847154
CmsEncoder.lookupEncoding,0.835995483,0.747291565,0.82147606
Invalidator.invalidateKey,0.951688629,0.871639763,0.938877086
WritableUtils.toByteArray,0.956665815,0.895228359,0.93826012
CmsShellCommands.perf,0.873486872,0.793420852,0.909097951
IterUtil.countMap,0.950980821,0.886175023,0.950076098
InternalPartitionServiceImpl.publishPartitionRuntimeState,0.907685074,0.846191201,0.885328337
GaussStddevWeight.getWeight,0.929248669,0.905524471,0.940712003
AttributeTable.addAlias,0.909143516,0.825043169,0.919881263
LogReader.readAll,0.970409193,0.913654786,0.945985577
DownloadController.makeNetcdf4,0.83423563,0.75277047,0.863061379
EvaluationResult.newGroup,0.973387713,0.950501122,0.972934673
StaticTypeCheckingVisitor.pushInstanceOfTypeInfo,0.878734716,0.851398602,0.870000744
GeometryTools.has3DCoordinates,0.985229075,0.955186567,0.985239047
HttpRequestHeader.getHostName,0.795995374,0.751185638,0.771280638
GroovyShell.run,0.780113918,0.642724647,0.711922
SourceCodeTraversal.setUp,0.855935822,0.762973261,0.878779825
ClassUtil.isPublic,0.947878657,0.8372289,0.950257614
SplitMergeLineFitLoop.splitSegments,0.867266772,0.867405847,0.897239781
FeatureLaplacePyramid.detect,0.877025418,0.783525617,0.853010504
HistogramFeatureOps.histogram,0.860685099,0.718395997,0.738929863
DistCh.run,0.626157227,0.601757456,0.599612315
ResultUtil.removeRecursive,0.936510548,0.887986907,0.956641844
GaloisField.add,0.999916972,0.998824908,0.99982446
ActualPoolInfoArgs.isSet,0.909656166,0.918645896,0.925510305
IDCreator.createIDs,0.962248928,0.922569929,0.959411465
ViterbiBuilder.repairBrokenLatticeBefore,0.963130205,0.93722137,0.963324298
SelfCalibrationBase.addCameraMatrix,0.761367615,0.570924867,0.795286599
NetworkEnvironmentConfiguration.checkNewNetworkConfig,0.933174975,0.86406126,0.928389506
PNCounterProxy.invokeInternal,0.96764696,0.917938949,0.942755999
ClassWriter.writeBootstrapMethods,0.933006039,0.887512459,0.918344917
SpiderThread.addSeeds,0.904861961,0.823058794,0.910292048
URLUtil.url,0.916372751,0.844197726,0.938965835
DateIntervalInfo.initializeFromReadOnlyPatterns,0.956023525,0.968911919,0.970095677
TaskManagerLocation.getFqdnHostName,0.939454674,0.824335082,0.870586487
BrowserDialog.getJPanelBottom,0.856270446,0.753627019,0.863068699
SpiderParam.setParseComments,0.999918112,0.998357183,0.999896457
Triangulate2ViewsGeometricMetric.triangulate,0.803923961,0.754177937,0.834764383
CTLuRandomWalkEC.run,0.816303794,0.741050918,0.831204961
Mercator.projToLatLon,0.965125786,0.917001938,0.939304383
SliceOps.makeLong,0.997451999,0.993893214,0.994879659
VersionedAbstractParam.readConfigFileVersion,0.951474871,0.885306844,0.963635854
QRDecomposition.rank,0.984864529,0.94431651,0.97966497
NumberMath.getMath,0.913864654,0.82322922,0.906585068
LocalInputChannel.releaseAllResources,0.839266911,0.826087097,0.876171564
BinaryEllipseDetector.setLensDistortion,0.934399177,0.83497864,0.889211898
SlotManager.registerSlot,0.897909383,0.874292757,0.89276819
CmsSecure.getPropertyInheritanceInfo,0.780486305,0.670049542,0.771915423
DiSH.extractClusters,0.884694032,0.765293746,0.872608808
JsonBuilder.invokeMethod,0.853811256,0.729377661,0.799096544
HoughTransformLinePolar.transform,0.794657384,0.732974362,0.78616918
Task.cancelInvokable,0.919672665,0.775113316,0.859517251
PostBasedAuthenticationMethodType.getPopupFlagLoginRequestMenuFactory,0.880822932,0.737232407,0.839359531
ClassLoadingMetricSet.register,0.99907805,0.995831698,0.999129533
A_CmsResourceType.updateRelationForUndo,0.861539263,0.820905805,0.8752527
Calendar.resolveFields,0.849428872,0.800198749,0.877409223
StructureDiagramGenerator.makeIonicBonds,0.948788341,0.837787468,0.936906418
PackageSummaryBuilder.buildExceptionSummary,0.950200986,0.887887705,0.934341414
VisOdomMonoPlaneInfinity.dropUnusedTracks,0.920024538,0.757844633,0.916694953
CudaDirectProvider.malloc,0.92293669,0.836486721,0.934159073
CollationElementIterator.getOffset,0.859696253,0.770179398,0.821687838
StaticTypeCheckingVisitor.findInstanceOfNotReturnExpression,0.9548156,0.889689803,0.940018932
UTF8.getBytes,0.828834582,0.782717131,0.825668836
JCDiagnostic.getLineNumber,1,1,0.999904206
Scheduler.getInstance,0.985178731,0.966194609,0.987643684
CompilationUnit.compile,0.756849422,0.670355081,0.754491419
ImplicitHCountAtom.matches,0.805225225,0.832350197,0.78547752
CalibrationDetectorCircleRegularGrid.createLayout,0.835099015,0.824903398,0.83078046
ReidSolomonCodes.computeSyndromes,0.932657404,0.778316287,0.904995613
AtomContainerManipulator.getIntersection,0.965817899,0.949701968,0.981604841
VMath.normalizeColumns,0.963713551,0.948121747,0.977942064
FileHandler.openFiles,0.709643311,0.519511096,0.693993769
CameraPlaneProjection.normalToPlane,0.991214695,0.997453171,0.997201239
TSNE.randomInitialSolution,0.986348246,0.964016232,0.990515172
PoissonDistribution.pmf,0.954004377,0.907059109,0.934777525
URLnaming.canonicalizeWrite,0.919656588,0.882275324,0.941359221
UriCodec.validateSimple,0.987050283,0.97803128,0.981850553
