func_name,qwen3-4B_ires,doubao-embedding-vision-251215_ires,qwen3-8B_ires
ProcessGroovyMethods.waitForProcessOutput,0.94041574,0.87293308,0.948187783
SharedSlot.getNumberLeaves,0.797978999,0.7401162,0.854492457
Shape.toOffsetZero,0.879642066,0.858056176,0.880622817
ArrayStructure.getScalarChar,0.999831952,0.998832385,0.999911195
A_CmsCmisRepository.getAcePrincipalName,0.960948967,0.937813375,0.954442451
TimeWindow.mergeWindows,0.900254886,0.844693482,0.949781687
CmsStringUtil.escapePattern,0.968883076,0.925232669,0.970425214
BasicWorkspaceManager.destroyWorkspace,0.96784719,0.92861887,0.955007987
NNStorage.getNumStorageDirs,0.925143816,0.857306236,0.908406258
DefaultGroovyMethods.dump,0.938609512,0.896108633,0.940579317
QueryCacheEventPublisher.hintMapEvent,0.795669173,0.771722013,0.829339305
SequenceFileAsTextRecordReader.next,0.88638597,0.825703279,0.913158741
TrackerMeanShiftComaniciu2003.distanceHistogram,0.911162458,0.847205817,0.929097528
AuthenticationMethod.setLoggedOutIndicatorPattern,0.994860571,0.981062208,0.997180824
MapContainer.hasPublisherWithMerkleTreeSync,0.977573292,0.962558051,0.98485529
CmsContextMenuTreeBuilder.findDefaultAction,0.956540029,0.910532155,0.956905374
CmsVPopupView.updateCornerLeft,0.81765209,0.761317178,0.829422253
ConvertBufferedImage.convertFromSingle,0.863457626,0.746039279,0.860523382
KerasCropping2D.getOutputType,0.992211362,0.991575672,0.995979447
AbstractLayout3DPC.buildSpanningTree,0.85053326,0.671556215,0.829121953
QueueContainer.getBackupMap,0.979126764,0.940512041,0.957515183
Types.unboxedTypeOrType,0.976097547,0.983408126,0.982881986
BasicModelUtils.similarity,0.950472793,0.905120265,0.954203951
GeometryUtil.translate2D,0.946698834,0.934840898,0.966699987
RetractableTopNFunction.retractRecordWithRowNumber,0.819079939,0.683281894,0.84083392
BaseTemplate.tryEscape,0.999896756,0.999417079,1
AnnotationTypeFieldWriterImpl.addAnnotationDetailsTreeHeader,0.995661169,0.994287393,0.997507298
BinarySerde.toByteBuffer,0.835508318,0.711597049,0.869404713
CmsSearchIndexList.fillDetailIndexSource,0.922626772,0.948759433,0.957528155
KernelDensityEstimator.process,0.919439498,0.785001231,0.906944843
DynamicFieldsPanel.validateFields,0.8561028,0.659419488,0.87031559
DefaultGroovyMethods.withTraits,0.868637044,0.719470168,0.841634612
ExpandoMetaClass.registerBeanProperty,0.791647557,0.609391595,0.77896519
Collectors.groupingByConcurrent,0.962163305,0.900157086,0.965123847
Sql.newInstance,0.872137981,0.81128116,0.859825939
CollUtil.zip,0.939825047,0.916438893,0.95676181
SparseBaseLevel1.dot,0.864803583,0.792958256,0.913723116
DefaultWriteBehindProcessor.callHandler,0.875604644,0.817398779,0.876092802
AbstractMetricsContext.getAttributeTable,0.979674351,0.950048196,0.987072686
StationRegionDateChooser.redraw,0.767698075,0.623351047,0.755940075
NetcdfFile.findGlobalAttribute,0.999925019,0.998366905,0.999907251
Application.abort,0.737095137,0.660034062,0.73593551
KDDTask.run,0.862570488,0.783086893,0.877348831
ExtensionHookView.addSessionPanel,0.999921637,0.999040048,0.999900364
AtomPlacer3D.getFarthestAtom,0.914897235,0.880221427,0.930560742
OnlineLOF.run,0.950742224,0.888242182,0.953262045
SDBaseOps.neq,0.981187202,0.976810985,0.989927129
DataRootPathMatcher.put,0.794633685,0.718548555,0.792959551
UtilIO.getPathToBase,0.938416364,0.895567438,0.947325063
DynamoDBStreamsProxy.createKinesisClient,0.853995676,0.788838606,0.787304701
CmsFlexBucketConfiguration.getBucketSet,0.94106637,0.848550181,0.91775071
DOMBuilder.parse,0.899425137,0.848204671,0.915849897
AbstractParamContainerPanel.getPanelParam,0.98045796,0.860094738,0.966246177
JobClient.runJob,0.930518023,0.863268241,0.918183512
ReflectUtil.getFieldValue,0.903930712,0.783212799,0.852878413
CsvWriter.writeLine,0.983240665,0.964028958,0.982925943
Grego.timeToFields,0.938207676,0.846945966,0.928553898
ExampleDenseImageFeatures.HighLevel,0.934040855,0.877352028,0.896740368
AbstractCacheConfig.addCacheEntryListenerConfiguration,0.959132853,0.906878078,0.955731154
MutableBigInteger.primitiveRightShift,0.994684911,0.978670634,0.991663943
AbstractHazelcastCacheManager.getCacheNamePrefix,0.751170877,0.615101844,0.690012942
FormatStringBuffer.skipDigits,0.961775465,0.901427323,0.969416134
IterUtil.toMap,0.918276917,0.89007506,0.900260853
UAgentInfo.detectFirefoxOSPhone,0.999880562,0.996941266,0.999916879
QueueContainer.offer,0.973227583,0.9401042,0.974065046
OperandStack.dup,0.851326615,0.862580544,0.92453213
Clipboard.nextCandidate,0.858974938,0.817424009,0.92634402
BaseTemplate.writeTo,0.734386498,0.602342595,0.714650355
VisOdomMonoPlaneInfinity.changeCurrToReference,0.87329326,0.7798188,0.854333866
McIDASLookup.getLevelDescription,0.937005256,0.895256978,0.929524429
TdsInit.destroy,0.84453441,0.666769315,0.838696583
JNIWriter.instance,0.999869327,0.998702342,0.999908245
JobStatistics.populate_MapReduceTaskLists,0.945566438,0.850870287,0.897275035
ExtensionPassiveScan.removePassiveScanner,0.999923009,0.997664103,0.999871362
SlotManager.checkTaskManagerTimeouts,0.892253459,0.763877367,0.877472982
MixtureModelOutlierScaling.calcPosterior,0.800516539,0.677455456,0.827318024
PNCounterProxy.getReplicaAddresses,0.948131915,0.845183126,0.942215336
ConvertDescriptors.convertNcc,0.878457946,0.751218674,0.849673241
BipartiteGraph.projectionTopSimple,0.999921342,0.99930132,0.999899148
MapOperationProviders.getOperationProvider,0.972798898,0.966278894,0.98203035
CmsEditProjectForm.createProject,0.853182878,0.890831481,0.90108604
DigitList.isLongMIN_VALUE,0.924092909,0.839716171,0.88370716
ImplSsdCorner_F32_MT.horizontal,0.922901723,0.901979414,0.947122074
JobConf.getMemoryForMapTask,0.999922496,0.998335001,0.999913519
DefaultGroovyMethods.asString,0.920383016,0.816876214,0.93825973
Convert.utf2chars,0.96288303,0.919888875,0.954797215
GasteigerPEPEPartialCharges.assignPiFactors,0.80496546,0.712022079,0.802886334
SimpleCache.getSilent,0.793724347,0.790400476,0.826129296
RelationUtil.computeMinMax,0.982184118,0.941131191,0.979282894
BytecodeInterface8.sArrayGet,0.975131264,0.878408433,0.96450425
SegmentsUtil.copyToBytes,0.999909713,1,0.999906477
Sql.cacheConnection,0.964664375,0.930298683,0.977868293
HeaderMessage.read,0.841203919,0.707438163,0.787587645
HttpTextViewUtils.getViewToHeaderPositionImpl,0.81322682,0.726386895,0.890612019
SetCommandProcessor.handle,0.845812919,0.704220342,0.853087692
OCSPResponse.initializeClockSkew,0.999900899,0.999122597,0.999934855
URLEncoder.createDefault,0.963861908,0.941277472,0.969680741
LinearScanEuclideanDistanceRangeQuery.linearScan,0.973527326,0.945806661,0.969707585
RaftNodeImpl.runQueryOperation,0.834696333,0.786877347,0.853228605
Configuration.convertFile,0.940708847,0.865165341,0.917108462
ReferenceUtil.create,0.971219372,0.947985676,0.97496721
CmsSitemapTreeItem.updateDetailPageStatus,0.761883927,0.706991036,0.786348981
CmsDynamicFunctionParser.parseParameters,0.935421499,0.908321451,0.943087292
AbstractSelection.addToAtomContainer,0.988220192,0.97938374,0.986855155
SpiderParam.parseSkipURL,0.907640452,0.832133394,0.876432823
MathUtils.mergeCoords,0.858068875,0.733186543,0.875741889
DataInputStream.skipBytes,0.854686547,0.812241739,0.897090761
Normalization.zeromeanUnitVariance,0.876663783,0.816235142,0.915216713
FlatEarth.constructCopy,0.999905445,0.999256029,0.999921673
ArabicShaping.flipArray,0.734248924,0.79654245,0.816656233
SignatureSpi.engineVerify,0.923087615,0.845165544,0.902682105
ExtensionScript.removeScriptEngineWrapper,0.955199099,0.895058256,0.958883675
InvCatalogFactory10.readDatasetScanAddTimeCoverage,0.915577282,0.884866225,0.929766074
ElementGroup.add,0.878684957,0.822412678,0.877903596
LinuxTaskController.getTaskCacheDirectory,0.876691084,0.849057151,0.904063397
DistortSupport.createDistortPL,0.965593189,0.920123108,0.959977786
DefaultGroovyMethodsSupport.tryClose,0.914235047,0.827095236,0.907205034
CmsMacroResolver.copyAndResolveMacro,0.931762546,0.839519696,0.912147966
TreeSphereVisualization.getLPNormP,0.988062705,0.974766713,0.98427574
TemplateServlet.initTemplateEngine,0.937908062,0.808988165,0.938875175
CmsRpcAction.show,0.888022127,0.866639823,0.920103214
GBlurImageOps.gaussian,0.962735855,0.929139271,0.962332308
CameraPinholeBrown.isDistorted,0.912896393,0.855368659,0.952403406
ClientCacheHelper.createCacheConfig,0.843858743,0.868056955,0.907138896
SourcePrinter.visitDefault,0.917943309,0.844518239,0.902898655
ConfusionMatrix.add,0.967037635,0.945530815,0.97799222
ImportScope.finalizeScope,0.602858556,0.461795897,0.677865909
ClusterJoinManager.sendMasterAnswer,0.9196107,0.793163615,0.942965793
Closure.memoizeBetween,0.951534965,0.867213924,0.954923404
ErddapString2.isLetter,0.878901023,0.858764613,0.893439224
Instruction.getOpcode,0.874869878,0.807720274,0.891747115
ImmutableASTTransformation.checkImmutable,0.753934939,0.710055576,0.832236758
TaskSlotTable.allocateSlot,0.963809203,0.865768206,0.9384368
StartServer.main,0.903681402,0.852476529,0.90081424
SqlValidatorImpl.navigationInDefine,0.756854945,0.615977485,0.772997924
GeneralizedParetoDistribution.logpdf,0.989098545,0.970366771,0.97324764
MigrationStats.markNewRepartition,0.747088459,0.716549604,0.792692356
ExtensionAuthentication.getPopupFlagLoggedInIndicatorMenu,0.97832566,0.941500897,0.965691158
DBInputFormat.getSplits,0.901789111,0.857046642,0.93003626
OPTICSPlot.computeScale,0.920527654,0.884112715,0.89507878
CmsRequestUtil.getParametersFromRawQuery,0.91437055,0.801243043,0.898931104
DefaultGroovyMethodsSupport.sameType,0.923526118,0.81709453,0.926843778
CacheConfig.setEvictionConfig,0.932520401,0.731775543,0.919683995
ErrorReporter.println,0.991011193,0.977997674,0.985645928
WaitSet.find,0.963473051,0.890280975,0.957217575
Session.getGrantReportList,0.798484917,0.742843825,0.893896239
NetUtils.normalizeHostNames,0.879508742,0.831003311,0.874495002
WeightedCovarianceMatrixBuilder.processQueryResults,0.904504457,0.861600567,0.896990413
Bond.get3DCenter,0.957398097,0.91160985,0.97308385
Variable.getParentGroup,0.79521652,0.613085084,0.720251911
FileUtils.deleteFileOrDirectory,0.999911394,0.999153267,0.999845873
AbstractNode.splitByMask,0.832876646,0.772059781,0.837026908
Server.setupResponse,0.929455339,0.894043194,0.940622654
Main.bugMessage,0.982086493,0.920179074,0.951047544
AddOnInstaller.uninstallAddOnFiles,0.929439651,0.870800124,0.923328093
DoubleIntegerDBIDArrayList.truncate,0.917840782,0.857114258,0.90045812
SVGCheckbox.renderCheckBox,0.847110506,0.791787235,0.862300304
Field.validate,0.900180055,0.878296826,0.919019485
JavacState.removeArgsNotAffectingState,0.940861078,0.891922496,0.935344936
NetworkInterface.getInterfaceAddresses,0.66411398,0.637556374,0.80680634
ExtensionsTable.elementAvailable,0.999220509,0.997479631,0.998791856
Normalizer2Impl.decomposeShort,0.86536815,0.784176273,0.874493701
TimSort.mergeLo,0.98226845,0.967617712,0.988481937
CLIQUE.findDenseSubspaces,0.999893617,0.998453646,0.999894241
TaskTrackerStatus.countReduceTasks,0.999905803,1,0.999910495
Logger.getLogger,0.858798177,0.665943826,0.854708134
MapKeyLoaderUtil.toBatches,0.864939969,0.882325054,0.908258452
MethodDocImpl.overriddenClass,0.890087148,0.823531739,0.915553126
FactoryPyramid.floatGaussian,0.848444455,0.830193397,0.795160393
ThreddsMetadata.add,0.839030423,0.739852375,0.834411038
AbstractAggarwalYuOutlier.computeSubspaceForGene,0.916755806,0.788212651,0.925171238
URI.setRawFragment,0.992409848,0.9776044,0.985955203
ClassReader.readNameAndType,1,0.998090658,0.999935958
LocalMapStatsProvider.addReplicaStatsOf,0.837807563,0.793100513,0.815037924
AbstractClientListenerService.getActiveRegistrations,0.871969461,0.776514611,0.8329071
SSLEngine.unwrap,0.979124101,0.937646812,0.976050177
SimpleGroovyClassDocAssembler.processModifiers,0.910230622,0.814319666,0.910894698
JobTracker.getDeadNodes,0.90876133,0.837103492,0.916029798
TagletManager.initJavaFXTaglets,0.299815821,0.191746128,0.375650177
EvaluationResult.numLines,0.903064556,0.821205408,0.906615737
TaskSlot.markActive,0.883814298,0.81742583,0.818693452
BinaryString.reverse,0.862444982,0.76770167,0.863336254
AbstractYarnClusterDescriptor.uploadAndRegisterFiles,0.853794806,0.793150399,0.886074197
TreeUtil.getVariableElement,0.856906135,0.775997625,0.882832871
UniqueIdentity.encode,0.710813976,0.626276596,0.701977415
CmsCmisTypeManager.getType,0.875438428,0.83798532,0.889098618
ExtensionScript.invokeScriptWithOutAddOnLoader,0.99984881,1,0.999871306
AddOnRunIssuesUtils.getUiExtensionsRunningIssues,0.986948613,0.963723915,0.975200998
JarVerifier.mapSignersToCertArray,0.920991537,0.860098009,0.868285487
RaftState.updateGroupMembers,0.906602577,0.797444183,0.922965471
ComparableTimSort.mergeHi,0.985100335,0.966370546,0.993905946
AutomaticEvaluation.ensureClusteringResult,0.931751799,0.852703137,0.908400915
StaticTypeCheckingVisitor.getInferredReturnTypeFromWithClosureArgument,0.896572216,0.788410829,0.915945101
BytecodeHelper.getTypeDescription,0.937903994,0.817010086,0.904334836
GeneralUtils.convertASTToSource,0.818198961,0.774448627,0.871329586
VariableStack.getVariableOrParam,0.880432455,0.778799993,0.870702484
ScoreUtil.score,0.842944252,0.755761559,0.873317473
ReflectorLoader.loadClass,0.845794003,0.793396533,0.857387812
CGroupMemoryWatcher.isKillable,0.823587888,0.771869111,0.789766971
ExtensionHookMenu.unmodifiableList,0.999893561,0.99877941,0.999884262
OfflineChangePointDetectionAlgorithm.bestChangeInMean,0.937672383,0.896716425,0.947500239
StaticTypeCheckingSupport.fullyResolve,0.948669351,0.889893008,0.933874907
BackgroundImagePanel.paintComponent,0.837440556,0.779454837,0.806917426
CmsDomUtil.fireFocusEvent,0.999858107,0.999001819,0.999895868
HtmlDocletWriter.addInlineDeprecatedComment,0.928397196,0.889586683,0.949314761
AbstractLayout3DPC.findOptimalRoot,0.881305327,0.734853418,0.882667127
DateUtilExtensions.plus,0.985621725,0.93744614,0.986053389
ShutdownHookUtil.addShutdownHookThread,0.882746074,0.839546303,0.906521806
CmsXmlContent.removeValuesInOtherLocales,0.957972842,0.81623569,0.949454061
NodeQueryCacheContext.flushPublishersOnNodeShutdown,0.891509406,0.786895105,0.850923436
LocaleIDs.getISO3Country,0.990608611,0.973921962,0.988566521
GIntegralImageOps.transform,0.989870964,0.991750756,0.994225419
GroupedSet.getValues,0.74924525,0.610372815,0.737781357
AdjustPolygonForThresholdBias.process,0.790357884,0.627414298,0.820818361
SourceToHTMLConverter.addBlankLines,0.781979187,0.636814256,0.82587211
HTTPAuthUtil.authscopeCompatible,0.88352251,0.806569403,0.914905795
TagletWriterImpl.seeTagOutput,0.884106931,0.853625814,0.924229283
Types.makeIntersectionType,0.932111768,0.845505835,0.904345276
HashUtil.djbHash,0.999932137,0.999267857,1
URI.getAboveHierPath,0.999885834,1,0.999894265
ConverterRegistry.convertSpecial,0.920085367,0.875151519,0.908413347
ExtensionStdMenus.getPopupExcludeFromProxyMenu,0.991209437,0.970618357,0.990318535
BitsUtil.clearI,0.999889626,0.998018168,0.999912325
SerializedFormBuilder.buildMethodTags,0.914510512,0.834341529,0.892890098
JShellTool.setStart,0.915636898,0.824943825,0.88470001
DefaultChannelInitializerProvider.checkSslConfigAvailability,0.835483307,0.648007087,0.864861687
DoubleDynamicHistogram.increment,0.955838104,0.892783753,0.948186024
MergeIterator.next,0.653151884,0.509709276,0.739838451
ArrayStructure.getScalarShort,0.991904728,0.962991757,0.995075314
SqlLikeUtils.sqlToRegexLike,0.903296919,0.782643938,0.877307391
Key.compareTo,0.825293928,0.821707502,0.874234727
RccTask.execute,0.856799557,0.816275703,0.862917737
FairSchedulerServlet.showAdminFormMemBasedLoadMgr,0.860297849,0.786960277,0.89307529
CmsSearchWidgetDialog.createSearchResults,0.836726128,0.793910769,0.887499078
TFGraphMapper.dumpBinaryProtoAsText,0.869810303,0.793360297,0.883475795
ThreadUtil.getThreadId,0.884936605,0.861924201,0.890290487
BlockLocation.write,0.940308654,0.952965913,0.968241085
CompletedJobStatusStore.readJobProfile,0.999889331,0.998586257,0.999943005
JsonArray.iterator,0.867035748,0.888088792,0.891411107
HTMLUtil.writeXHTML,0.906310157,0.902295826,0.927849336
CopticCalendar.handleGetExtendedYear,0.965391198,0.926188802,0.978554824
RaftNodeImpl.installSnapshot,0.872856846,0.854357061,0.91220393
SameDiff.evaluate,0.871825046,0.774394191,0.83692313
GribIosp.readData,0.830584637,0.773275378,0.904445507
Config.findReliableTopicConfig,0.999914579,0.997704555,0.999922376
Builder.targetDistance,0.905390467,0.778614334,0.880707017
HTTPSession.clearkeystore,0.97609856,0.95256683,0.95979158
ClassNode.addMethod,0.942757112,0.861919897,0.929485621
DetectCircleGrid.rotateGridCCW,0.890740973,0.902014133,0.921243398
IdcardUtil.getAgeByIdCard,0.912723744,0.784415981,0.931009315
CmsContextMenuState.addChild,0.90315209,0.851469775,0.892701714
FlatBuffersMapper.getTypeFromByte,0.937910457,0.910265453,0.943241667
WRFEta.extrapinterpolate,0.947936533,0.827493032,0.94748469
BinaryHashTable.putBuildRow,0.821462008,0.716145774,0.845275625
ArffParser.makeArffTokenizer,0.976398581,0.925935791,0.962354606
SqlValidatorImpl.findTable,0.884756541,0.754457866,0.882005062
CoordsSet.findDependent,0.93786166,0.902682914,0.930717634
CmsSiteManagerImpl.addSiteInternally,0.93064215,0.811828918,0.926537855
EdmondsMaximumMatching.check,0.884796379,0.756961545,0.937458805
TrainModule.listSessions,0.819217612,0.684291852,0.862886987
ProcessGroovyMethods.consumeProcessOutput,0.85229584,0.842453621,0.856395474
JavacParser.arrayCreatorRest,0.949501521,0.909527351,0.959557276
ReUtil.replaceAll,0.911221504,0.758526628,0.829565274
SegmentsUtil.allocateReuseBytes,0.848818843,0.787658618,0.828085031
CallSiteArray.createPojoSite,0.897335852,0.852773578,0.924420565
SceneStructureCommon.removePoints,0.853120833,0.736187987,0.79866583
N3iosp.syncExtend,0.717942563,0.584827092,0.739749677
TypeExtractionUtils.validateLambdaType,0.899588521,0.774102925,0.885565357
DocImpl.setTreePath,0.937806128,0.872478413,0.951555156
ClientConfig.setProxyFactoryConfigs,0.999905693,0.998989809,0.999915063
A_CmsWidget.getJSIncludeFile,0.883176481,0.735130996,0.864908457
Isomorphism.init,0.850037247,0.790610221,0.881852078
NioServer.init,0.993431742,0.987065537,0.992236981
McIDASGridServiceProvider.sync,0.954350274,0.907848842,0.945395593
DataSetUtils.sampleWithSize,0.890267963,0.780733302,0.848456858
FactoryImageSegmentation.slic,0.9700274,0.889018799,0.955218815
ServerLogReaderTransactional.initialize,0.778870887,0.710299188,0.833405751
DefaultRandomAccessChemObjectReader.fireIOSettingQuestion,0.906141938,0.85726016,0.95246893
SAX2RTFDTM.pushRewindMark,0.784347721,0.657321307,0.732157357
DFSInputStream.seekToNewSource,0.735754598,0.65709243,0.766511161
ToStream.addCdataSectionElements,0.878880359,0.747079073,0.872009978
PerspectiveOps.approximatePinhole,0.912566517,0.880972159,0.939324694
TreeVectorizer.getTrees,0.999912518,0.997142529,0.999899511
CollectionUtil.objectToDataCollection,0.8440598,0.792440107,0.828658535
RBBIDataWrapper.intToString,0.953899285,0.951132691,0.938680712
ModulePackageIndexFrameWriter.generate,0.976693685,0.938017213,0.942027269
CmsGalleryService.getGalleriesByType,0.935538664,0.911964649,0.956735087
PolylineSplitMerge.selectCornerToSplit,0.934255673,0.835473206,0.942113786
DateUtilExtensions.copyWith,0.999886097,0.996517369,0.999888925
SlotPoolImpl.clear,0.974606914,0.950360517,0.95875498
ReflectUtil.invoke,0.891355164,0.882304319,0.877584607
AbstractParameterizer.make,0.877928233,0.773741976,0.890555565
FastMultidimensionalScalingTransform.updateEigenvector,0.88513548,0.817709286,0.903344073
A_CmsWorkplaceApp.updateSubNav,0.906164981,0.90853593,0.955984186
TextUtils.copySpansFrom,0.960539511,0.915788761,0.948001193
TreeMap.remove,0.999878969,0.997771076,0.999904195
FileUtil.loopFiles,0.968309954,0.952128982,0.984141477
FastDatePrinter.applyRules,0.958183872,0.930576052,0.936154303
TypeSerializerSerializationUtil.writeSerializersAndConfigsWithResilience,0.89483745,0.853346343,0.940069444
IPCLoggerChannel.buildURLToFetchImage,0.851473196,0.753364014,0.878449087
ELKIBuilder.build,0.723256745,0.650241315,0.772543607
CmsAliasTableController.validateRewrite,0.940031151,0.894931716,0.934235972
ClassFilter.checkPackage,0.817097068,0.767215049,0.873616341
Validator.validateZipCode,0.999898892,0.998978876,0.999913848
IntegerMinMax.put,0.873179967,0.784073539,0.912348582
GribCdmIndex.acquireGribCollection,0.932356422,0.860774516,0.899377648
MergePolicyValidator.checkMapMergePolicy,0.960691384,0.912459896,0.96691162
MapRankDouble.locate,0.878431402,0.82616305,0.928732119
CmsServletContainerSettings.init,0.911132525,0.809941089,0.919461126
TreeInfo.hasConstructors,0.999931852,0.999100096,0.999893277
CounterMap.incrementCount,0.999905342,1,0.999910743
HttpMethodBase.getHostConfiguration,0.870827032,0.866383983,0.907305598
BaseDetectFiducialSquare.configureContourDetector,0.981598489,0.908759748,0.949957719
FactoryThresholdBinary.localSauvola,0.902626968,0.920575594,0.964652104
StructureDiagramGenerator.generateExperimentalCoordinates,0.855514205,0.736855245,0.810309954
ExtensionPassiveScan.addPassiveScanner,0.979732724,0.950501202,0.975917171
DDS.ingestDAS,0.835300702,0.774809489,0.855500649
SparseFlowObjectTracker.swapImages,0.970307705,0.905271658,0.96162596
DistCp.fullyDelete,0.935052284,0.921189555,0.897522887
ModelGuesser.loadConfigGuess,0.888864013,0.785131685,0.85737011
ContextAuthenticationPanel.getAuthenticationMethodsComboBox,0.973528197,0.901219761,0.981997436
TldTemplateMatching.addDescriptor,0.819610433,0.749675103,0.837493904
ContextUserAuthManager.getUserById,0.980386451,0.94905016,0.972788014
SameDiff.getInputsForFunction,0.967496362,0.965131984,0.981973482
ParosTableContext.read,0.999808915,0.999262245,1
HttpMethodBase.writeRequestLine,0.976432454,0.938028541,0.971339106
Logger.setParent,0.847187439,0.76148145,0.842316743
DictionaryEntryLineParser.unescape,0.926249554,0.852292463,0.931606345
CmsLocaleGroup.initLocales,0.771884066,0.806810802,0.830175211
NatureRecognition.getParams,0.846966411,0.764984641,0.870020079
SSLSocketFactory.getDefault,0.944668789,0.885910573,0.950098725
WorkbookUtil.toSXSSFBook,0.934721005,0.939687343,0.93814527
Main.showClass,0.83585217,0.737770419,0.843381992
DTMNamedNodeMap.getNamedItem,0.968506731,0.919885187,0.963670768
SymmetricCrypto.encrypt,0.999901299,1,0.999896648
CmsModuleImportExportRepository.computeModuleHash,0.830662633,0.766107871,0.775826456
LineNumberInputStream.skip,0.830303739,0.737520351,0.866097129
ServletLogParser.nextLog,0.853768051,0.716859961,0.867645525
IdcardUtil.getBirthDate,0.919679266,0.853512835,0.921323708
ClassScaner.scan,0.819143236,0.709272385,0.807166189
CmsContainerPageContainer.getAllDragElements,0.859378594,0.811810434,0.885569089
CmsCmisResourceHelper.collectAllowableActions,0.870769314,0.78590378,0.904866107
FactoryMultiView.bundleSparseProjective,0.979216048,0.914694913,0.957487661
ToleranceRangeRule.validate,0.941549722,0.93385449,0.93535559
IsotopePatternManipulator.sortByMass,0.915541883,0.885388915,0.938025446
CmsSynchronizeSettingsDialog.initSynchronizeSettingsObject,0.908830698,0.890456202,0.928986723
CmsGlobalConfigurationCacheEventHandler.offlineCacheClear,0.998305944,0.993052695,0.99939746
SimulatorJobStoryProducer.getNextJobFiltered,0.930431789,0.815757234,0.876691028
DateTimeExtensions.upto,1,0.999336876,1
LocalDateTime.plusYears,0.999861841,0.99829846,0.99986858
GroovyRunnerRegistry.size,0.999876694,0.998549206,1
ClientConfig.setNearCacheConfigMap,0.996660264,0.991953867,0.999123425
MmffAromaticTypeMapping.updateAromaticTypesInSixMemberRing,0.879392087,0.821558085,0.903400363
FSImage.loadEdits,0.838939419,0.747944795,0.887458268
Range.nextUncheck,0.839653307,0.745899619,0.787102122
KeyFactory.generatePublic,0.996943383,0.989269121,0.99720112
FSPermissionChecker.checkPermission,0.895785447,0.821687309,0.919277481
Indices.stride,0.881500785,0.863389691,0.900960725
Pattern.notFollowedBy,0.850975477,0.853090251,0.897760559
SimpleSVGViewer.saveCurrentPlot,0.930173773,0.786200079,0.920807672
CmsProgressWidget.getJsIncludes,0.78238235,0.809438902,0.889033893
LambertConformalConicEllipse.latLonToProj,0.918759345,0.875036616,0.94595636
ToolsUI.makeComponent,0.792830418,0.618242203,0.795363614
PharmacophoreAtom.setMatchingAtoms,0.919211888,0.910704543,0.931286336
KerasLSTM.getForgetBiasInitFromConfig,0.945839167,0.87959483,0.929948401
CyclicCarbohydrateRecognition.newTetrahedralCenters,0.88566149,0.838010753,0.913808772
SqlConnRunner.insert,0.999847534,1,1
CmsDefaultPasswordGenerator.getRandomPassword,0.870662567,0.754438117,0.909224137
FileHandler.publish,0.717624933,0.596779782,0.827067377
Bond.contains,0.991686139,0.960006899,0.985532459
FileUtil.getAbsolutePath,0.92749934,0.888771712,0.92197254
SameDiff.create,0.921910508,0.878170734,0.94867041
JobGraph.addUserArtifact,0.894570424,0.796065014,0.903328056
InvDatasetImpl.removeDataset,0.964437682,0.933639477,0.955402264
DocFile.read,0.999848851,1,0.999860323
TensorflowConversion.ndArrayFromTensor,0.91959887,0.798899382,0.910572866
OperandStack.replace,0.898553704,0.800306491,0.894269161
ZipUtil.gzip,0.999337405,0.995327249,0.995444895
AbstractJsonGetter.getMultiValue,0.894506246,0.814819573,0.90006155
DetectDescribeAssociate.dropTrack,0.839053668,0.815893043,0.892336445
FreightStreamer.stat,0.935481522,0.777762012,0.866529915
InitialCycles.singletonIntersect,0.953318646,0.880548558,0.951931689
Collections.disjoint,0.94968575,0.878744448,0.942628515
RocksDBStateBackend.getColumnOptions,0.976191247,0.967022706,0.983860289
JSONUtil.isJsonObj,0.999870537,0.999025055,0.999896179
ParosTableTag.delete,0.955440876,0.863883558,0.960363722
AvatarShell.isServiceSpecified,0.881278265,0.825937887,0.892979994
XmlNodePrinter.printEscaped,0.909142475,0.787555295,0.887558724
CategoricalToOneHotTransform.map,0.959914072,0.891100125,0.962291683
TruncatedNormalDistribution.inverseCumulativeProbability,0.834363323,0.786769525,0.820389287
CompletableFuture.postFire,0.999888612,0.999468869,0.999932527
ErrorFormatter.appendCauses,0.795627705,0.731462754,0.819231592
SubWriterHolderWriter.getMemberTree,0.969514151,0.906917701,0.956310638
Reaction.removeMapping,0.936584017,0.925632618,0.920027044
CompileJavaPackages.createCompileChunks,0.951446992,0.829408147,0.948447471
ExtensionSpider.setExcludeList,0.999891901,1,1
BaseSerializer.serializeConditionList,0.999910515,0.99825859,0.999909374
LayoutRefiner.findCongestedPairs,0.855573893,0.717194238,0.879545569
VariantGWTQuery.getUnescapedValue,0.867094088,0.803563961,0.886439156
Scheduler.getHostnamesFromInstances,0.955876512,0.828568752,0.9549423
MathUtils.discretize,0.865436401,0.74462784,0.870098382
RaidNode.getAllPolicies,0.906403156,0.796513268,0.901764617
CmsDirectEditEntryPoint.repositionButtons,0.820693468,0.837342702,0.863341866
GradsDataDescriptorFile.getFileNames,0.824097473,0.741049593,0.844641408
MetaClassImpl.filterPropertyMethod,0.851143198,0.732699045,0.877610133
PartitionGroupConfig.setMemberGroupConfigs,0.991473099,0.917817782,0.968310785
AlertParam.parse,0.990623346,0.988538047,0.994883009
